id,link,title,text_length,text,aurora,OSDG,combined,sentiment
374,https://finance.yahoo.com/news/adobe-general-mills-gamestop-jpmorgan-105910732.html,"Adobe, General Mills, GameStop and JPMorgan are part of Zacks Earnings Preview",26,You’re invited to check out Zacks’ Marijuana Moneymakers: An Investor’s Guide. It features a timely Watch List of pot stocks and ETFs with exceptional growth potential.,,,,0.3818
380,https://finance.yahoo.com/news/adobe-general-mills-gamestop-jpmorgan-105910732.html,"Adobe, General Mills, GameStop and JPMorgan are part of Zacks Earnings Preview",32,"Zacks Investment Research is under common control with affiliated entities (including a broker-dealer and an investment adviser), which may engage in transactions involving the foregoing securities for the clients of such affiliates.",,,,0.5574
392,https://finance.yahoo.com/news/adobe-general-mills-gamestop-jpmorgan-105910732.html,"Adobe, General Mills, GameStop and JPMorgan are part of Zacks Earnings Preview",42,"Zacks.com provides investment resources and informs you of these resources, which you may choose to use in making your own investment decisions. Zacks is providing information on this resource to you subject to the Zacks ""Terms and Conditions of Service"" disclaimer. www.zacks.com/disclaimer.",,,,0.0
394,https://finance.yahoo.com/news/adobe-general-mills-gamestop-jpmorgan-105910732.html,"Adobe, General Mills, GameStop and JPMorgan are part of Zacks Earnings Preview",187,"Past performance is no guarantee of future results. Inherent in any investment is the potential for loss.This material is being provided for informational purposes only and nothing herein constitutes investment, legal, accounting or tax advice, or a recommendation to buy, sell or hold a security. No recommendation or advice is being given as to whether any investment is suitable for a particular investor. It should not be assumed that any investments in securities, companies, sectors or markets identified and described were or will be profitable. All information is current as of the date of herein and is subject to change without notice. Any views or opinions expressed may not reflect those of the firm as a whole. Zacks Investment Research does not engage in investment banking, market making or asset management activities of any securities. These returns are from hypothetical portfolios consisting of stocks with Zacks Rank = 1 that were rebalanced monthly with zero transaction costs. These are not the returns of actual portfolios of stocks. The S&P 500 is an unmanaged index. Visit https://www.zacks.com/performance for information about the performance numbers displayed in this press release.",,,,0.8055
400,https://finance.yahoo.com/news/adobe-general-mills-gamestop-jpmorgan-105910732.html,"Adobe, General Mills, GameStop and JPMorgan are part of Zacks Earnings Preview",26,"Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report",,,,0.8546
427,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,31,"The company's planned announcements of a corporate transaction and quarterly earnings were overshadowed by a viral social media episode with one of its top-selling cereals, Cinnamon Toast Crunch, at the center.",,,,0.0
429,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,38,"It started Monday when Jensen Karp, a Los Angeles comedy writer, posted on Twitter a picture of what appeared to be sugarcoated shrimp tails from his box of Cinnamon Toast Crunch. His modest fame helped elevate the post.",,,,0.6597
431,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,41,"From there, General Mills was in the social media minefield that has trapped many companies. Customer service problems, especially ones that normally take time to investigate, can quickly go viral on social media and work their way into click-hungry news publications.",,,,-0.7269
433,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,53,"By Tuesday, the New York Times had joined other outlets amplifying Karp's complaint and the initial public reaction from General Mills, in which the company said on Twitter that what Karp thought were shrimp tails appeared to be ""an accumulation of the cinnamon sugar that sometimes can occur when ingredients aren't thoroughly blended.""",,,,-0.296
435,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,47,"Social media influencers breathlessly documented the play-by-play between the comedian and the company. The event led to a frenzy on Twitter, Instagram and TikTok where jokes abounded, like a reworked General Mills logo that replaced ""Mills"" with ""Krills"" and images of cereal boxes renamed ""Cinnamon Toast Crustaceans.""",,,,0.5859
437,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,22,"For Golden Valley-based General Mills, one of its best-known products was getting enough negative attention to pose a risk to its reputation.",,,,-0.7003
439,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,39,"""There is potential for this thing to become worse than it is right now,"" said Akshay Rao, a marketing professor at the University of Minnesota. ""The fundamental issue is consumers might lose trust in your brand and your product.""",,,,-0.3612
441,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,23,"Anything related to contaminated items near the body — be it food, clothing or cosmetics — creates an inherent ""disgust aversion,"" Rao said.",,['SDG_3'],['SDG_3'],-0.4215
443,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,31,"Rao said the company made a mistake with the ""accumulation"" statement because it suggested Karp was wrong. ""That is a very, very bad choice,"" Rao said. ""The customer is never wrong.""",,,,-0.8615
445,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,71,"In an e-mail Tuesday night, Karp said he was frustrated no one higher up at the company had yet reached out to him. He said it was unfair that staffers on the company's social media team had to be the company's face. The speed at which a social media post can spread makes these customer-facing decisions more critical. Corporations have dedicated social media managers with varying levels of responsibility and pressure.",,,,-0.8439
447,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,43,"The airline industry, for instance, is one where the customers are constantly airing their grievances on social media. The airline's social media employees respond to these complaints around the clock to both allay their customers' travel discomforts, but also protect its brand's reputation.",,,,0.0387
449,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,39,"The ""Cinnamon Toast Shrimp"" situation quickly rose up the chain of command at General Mills. On Wednesday, the day the company announced its quarterly results, chief executive Jeff Harmening knew all about it and was prepared to address it.",,,,0.2263
451,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,25,"""We take food safety very, very seriously, whether it is this case or it is others before it,"" Harmening told the Star Tribune that day.",,,,0.1352
453,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,40,"""We are confident, given the nature of what we see, that this didn't take place in our manufacturing facility, but it still leaves open the question of what exactly happened and that's what we are trying to investigate,"" he said.",,,,0.2732
457,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,61,"Because Karp sent images of tape over the cereal bag and the presence of string or dental floss, the company suspects the cereal was tampered with after it left its production facility. Food manufacturers are highly regulated on food safety, with those as large as General Mills having their own extensive protocols and teams dedicated to ensuring a safe supply chain.",['SDG_12'],,['SDG_12'],0.8126
459,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,39,"Since 2017, the U.S. Food and Drug Administration (FDA) has initiated dozens of food recalls with foreign objects, such as pieces of metal or plastic, and others related to ""extraneous animal matter"" or ""extraneous material"" found in food products.",,['SDG_9'],['SDG_9'],0.0258
461,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,28,"So far, the shrimp saga appears to be an isolated event. The FDA has not received any consumer complaints related to shrimp remnants found in Cinnamon Toast Crunch.",,,,-0.6124
463,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,55,"If it turns out that Karp's clusters are shrimp tails that did not originate at the General Mills factory, it's ultimately on the company to smoke out where the tampering occurred, said Rao. ""To the extent that someone is tampering with your product,"" Rao said, ""it's your product that you have to defend and protect.""",,,,0.0
465,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,46,"By Wednesday, the new conversation on social media had changed. Karp went silent on social media after a number of women publicly accused him of past emotional abuse and others in the L.A. creative class relayed allegations of intellectual property infringement and other questionable professional conduct.",,,,-0.5574
469,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,51,"His last post on Wednesday suggested he was working with General Mills to send in samples of the supposed shrimp tails for testing via courier. General Mills said in its latest statement Thursday that it was working with Karp to obtain samples, ""conduct a thorough investigation and take appropriate next steps.""",,,,0.0
471,https://www.startribune.com/for-general-mills-a-quick-trip-through-the-grinder-of-social-media/600039327/,General Mills takes trip through social media grinder after man claims shrimp tails in cereal,51,"On Thursday, the viral moment appeared to be nearing its end. One person summed up on Twitter: ""Twitter is wild. One second we're all appalled by shrimp tails in cereal, the next we're exposing that same guy for being an abuser. Amazing. Never change y'all. We are judge, jury, and executioner.""",,,,-0.5994
474,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,45,"MINNEAPOLIS--(BUSINESS WIRE)--At the Consumer Analyst Group of New York (CAGNY) 2021 Conference, General Mills (NYSE: GIS) outlined its Accelerate strategy to deliver top-tier shareholder returns. The company also reaffirmed its fiscal 2021 third-quarter and full-year financial guidance, which was originally provided on December 17, 2020.",,,,0.0
478,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,58,"The Accelerate strategy defines the path for the next chapter of General Mills growth, leveraging the company’s historical strengths and deploying them in ways that are relevant for today’s consumer and marketplace. The strategy guides the company’s choices on how to win and where to play to drive profitable growth and top-tier shareholder returns over the long term.",,,,0.9432
484,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,24,"Boldly Building Brands by meeting consumers where they are with purpose-driven brands, supported with increasing and evolving media investment and a reinvented marketing playbook.",,,,0.5859
486,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,51,"by meeting consumers where they are with purpose-driven brands, supported with increasing and evolving media investment and a reinvented marketing playbook. Relentlessly Innovating by creating new solutions to real consumer problems, leveraging greater speed to market on core platform innovation and finding new areas of growth through experimentation and in-market learning.",,,,0.8481
488,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,64,"by creating new solutions to real consumer problems, leveraging greater speed to market on core platform innovation and finding new areas of growth through experimentation and in-market learning. Unleashing Scale to create competitive advantage by investing in data and analytics to drive differential growth and efficiency across the enterprise, and by enhancing core capabilities including Holistic Margin Management, Strategic Revenue Management, and E-commerce .",,,,0.9413
490,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,58,"to create competitive advantage by investing in data and analytics to drive differential growth and efficiency across the enterprise, and by enhancing core capabilities including Holistic Margin Management, Strategic Revenue Management, and E-commerce Being a Force for Good by regenerating the planet, improving food security, strengthening communities, and advancing inclusion among the company’s people and through its brands.",,,,0.9595
496,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,31,"Prioritizing investment in eight Core Markets , including the United States, Canada, France, the U.K., Australia, China, Brazil, and India, where the company has scale and infrastructure to drive profitable growth.",,,,0.8074
498,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,76,", including the United States, Canada, France, the U.K., Australia, China, Brazil, and India, where the company has scale and infrastructure to drive profitable growth. Allocating outsized resources and investments in five Global Platforms – Cereal, Pet Food, Ice Cream, Snack Bars, and Mexican Food – representing approximately 45 percent of fiscal 2020 net sales. These global platforms are expected to lead the company’s growth and drive favorable profit mix for the portfolio in the future.",,,,0.9423
500,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,83,"– Cereal, Pet Food, Ice Cream, Snack Bars, and Mexican Food – representing approximately 45 percent of fiscal 2020 net sales. These global platforms are expected to lead the company’s growth and drive favorable profit mix for the portfolio in the future. Fueling growth in Local Gem brands , representing approximately 35 percent of fiscal 2020 net sales, that have attractive local growth potential, including Pillsbury , Annie’s , Yoplait , Totino’s , Wanchai Ferry , Yoki , and Kitano , among others.",,,,0.9403
502,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,35,", representing approximately 35 percent of fiscal 2020 net sales, that have attractive local growth potential, including , , , , , , and , among others. Reshaping the portfolio with strategic acquisitions and divestitures.",,,,0.6705
506,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,31,The Accelerate strategy is expected to enable General Mills to deliver mid- to high-single-digit constant-currency growth in adjusted diluted earnings per share and top-tier shareholder returns over the long term by:,,,,0.5859
518,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,40,"General Mills reiterated its expectation that the COVID-19 pandemic will continue to drive elevated consumer demand for food at home, relative to pre-pandemic levels, through the remainder of fiscal 2021. In addition, the company reaffirmed its third-quarter and full-year guidance:",['SDG_3'],,['SDG_3'],-0.128
520,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,35,Third-Quarter Fiscal 2021: Organic net sales growth is expected to be roughly similar to the second quarter’s growth rate and adjusted operating profit margin is expected to be in line with the prior-year third quarter.,,,,0.7964
522,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,51,Organic net sales growth is expected to be roughly similar to the second quarter’s growth rate and adjusted operating profit margin is expected to be in line with the prior-year third quarter. Full-Year Fiscal 2021: Adjusted operating profit margin is expected to be in line or better than the previous year.,,,,0.9169
524,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,56,"A webcast of the company’s pre-recorded CAGNY 2021 presentation featuring Chairman and Chief Executive Officer Jeff Harmening, Chief Marketing Officer Ivan Pollard, and Chief Financial Officer Kofi Bruce will begin at 7:00 a.m. CT this morning. A replay of the presentation and related materials will be made available on General Mills’ Investor Relations website at www.generalmills.com/investors.",,,,0.0
532,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,398,"This press release contains forward-looking statements within the meaning of the Private Securities Litigation Reform Act of 1995 that are based on our current expectations and assumptions. These forward-looking statements, including the statements under the caption “Reaffirming Second-Half Fiscal 2021 Guidance,” are subject to certain risks and uncertainties that could cause actual results to differ materially from the potential results discussed in the forward-looking statements. In particular, our predictions about future net sales and earnings could be affected by a variety of factors, including: the impact of the COVID-19 pandemic on our business, suppliers, consumers, customers, and employees; disruptions or inefficiencies in the supply chain, including any impact of the COVID-19 pandemic; competitive dynamics in the consumer foods industry and the markets for our products, including new product introductions, advertising activities, pricing actions, and promotional activities of our competitors; economic conditions, including changes in inflation rates, interest rates, tax rates, or the availability of capital; product development and innovation; consumer acceptance of new products and product improvements; consumer reaction to pricing actions and changes in promotion levels; acquisitions or dispositions of businesses or assets; changes in capital structure; changes in the legal and regulatory environment, including tax legislation, labeling and advertising regulations, and litigation; impairments in the carrying value of goodwill, other intangible assets, or other long-lived assets, or changes in the useful lives of other intangible assets; changes in accounting standards and the impact of significant accounting estimates; product quality and safety issues, including recalls and product liability; changes in consumer demand for our products; effectiveness of advertising, marketing, and promotional programs; changes in consumer behavior, trends, and preferences, including weight loss trends; consumer perception of health-related issues, including obesity; consolidation in the retail environment; changes in purchasing and inventory levels of significant customers; fluctuations in the cost and availability of supply chain resources, including raw materials, packaging, and energy; effectiveness of restructuring and cost saving initiatives; volatility in the market value of derivatives used to manage price risk for certain commodities; benefit plan expenses due to changes in plan asset values and discount rates used to determine plan liabilities; failure or breach of our information technology systems; foreign economic conditions, including currency rate fluctuations; and political unrest in foreign markets and economic uncertainty due to terrorism or war. The company undertakes no obligation to publicly revise any forward-looking statement to reflect any future events or circumstances.","['SDG_2', 'SDG_3', 'SDG_9', 'SDG_12']","['SDG_3', 'SDG_10']","['SDG_12', 'SDG_2', 'SDG_9', 'SDG_3', 'SDG_10']",0.8957
536,https://www.businesswire.com/news/home/20210216005260/en/General-Mills-Outlines-%E2%80%9CAccelerate%E2%80%9D-Growth-Strategy-at-2021-CAGNY-Conference,General Mills Outlines “Accelerate” Growth Strategy at 2021 CAGNY Conference,117,"The Company’s outlook for organic net sales growth and adjusted operating profit margin are non-GAAP financial measures that exclude, or have otherwise been adjusted for, items impacting comparability, including the effect of foreign currency exchange rate fluctuations, acquisitions, divestitures, and a 53rd week, when applicable. General Mills is not able to reconcile these forward-looking non-GAAP financial measures to their most directly comparable forward-looking GAAP financial measure without unreasonable efforts because it is unable to predict with a reasonable degree of certainty the actual impact of changes in foreign currency exchange rates or the timing of acquisitions and divestitures throughout fiscal 2021. The unavailable information could have a significant impact on the Company’s fiscal 2021 GAAP financial results.",,,,0.7506
537,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",85,"MINNEAPOLIS--(BUSINESS WIRE)--General Mills Foodservice announces the winners in its 2020 Neighborhood to Nation Recipe Contest, an annual contest that celebrates independent restaurants and food trucks, their one-of-a-kind dishes and the vital role they play in our communities. The 20 winners, which include family and neighborhood restaurants, food trucks and caterers from across the country, will each receive $5,000 in cash, marketing support and the chance to be named the “People’s Choice” Grand Prize Winner for an additional $5,000 donation for a local food bank charity.",,,,0.9836
539,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",96,"Due to the impact of COVID-19, General Mills doubled the number of winners, from 10 to 20, for this year’s recipe contest to give more restaurants and food truck operators the opportunity to win much-needed cash as well as paid advertising and other marketing tools to promote their business. Entrants were asked to upload a photo of their recipe using at least one ingredient from General Mills Foodservice’s participating brands and share how they used the product in a creative way or how their dish brings comfort and joy to their patrons during this challenging time.",,,,0.9773
541,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",75,"“This past year has made it even more apparent the special place that independent eateries hold in the heart of their communities, exemplifying the spirit behind the Neighborhood to Nation Contest,” said Kelley Walhof, brand experience assistant manager for General Mills Foodservice, which partners with restaurants to provide back-of-house products, recipe inspiration and culinary support. “We are excited to announce this year’s winners, whose creativity and tenacity shine through with these 20 distinctive menu items.”",,,,0.9506
543,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",72,"Walhof adds that the 2020 contest winners (see below) were surprised with the news of their win during Zoom calls with General Mills representatives during the past two weeks. Each of the 20 winners received a “celebration box” featuring a personalized sign and pennant to hang on their wall, a yard sign, an oversized check and a variety of fun marketing materials to promote their win among their customers, staff and community.",,,,0.9666
545,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",306,"2020 Neighborhood to Nation Recipe Contest Winners Black Magnolia Southern Patisserie Entrant: Veneé Pawlowski Greensboro, North Carolina Recipe: Bourbon Banoffee Pecan Cinnamon Rolls Madigan’s Pub & Grille Entrant: Chris Nelson Maple Lake, Minnesota Recipe: Ragin' Cajun Pizza Brown Butter and Southern Kitchen Bar Entrant: Dayne Womax New Orleans, Louisiana Recipe: Nashville Hot Chicken & Waffle My Favorite Things Food Truck Entrant: Lea Ann Macrery Jeffersonville, Vermont Recipe: Caramel Topped Pumpkin Cheesecake Brownie Corner Café Entrant: Stephanie Cook Orange, Massachusetts Recipe: Maple Brownie Cakes with Candied Bacon Nutcracker Family Restaurant Entrant: Nancy Butcher Pataskala, Ohio Recipe: King of Rock & Roll Ice Cream Cake Coyote Moon Grille Entrant: Adam Meyer St. Cloud, Minnesota Recipe: Southern Fried Chicken Sandwich w Raspberry Chipotle Sauce Southerleigh Fine Food and Brew Entrant: Aaron Juvera San Antonio, Texas Recipe: Fried Pork Cheddar Sammie with Apple Caramel Daisy’s Lunchbox Café & Bakery Entrant: Suzanne Raiford Searcy, Arkansas Recipe: Peach Praline Galettes Southerleigh Haute South Entrant: JC Rodriguez San Antonio, Texas Recipe: Jalapeño Cheddar Holes with Charred Sweet Scallion Butter Danutella’s Corner Entrant: Danuta Rybak Rego Park, New York Recipe: Mushroom Latke Burger Sugar Rush Baking Company LLC Entrant: Natasha Huhn Summit, Mississippi Recipe: Berry Chantilly Napoleons Elite Sweets by Nicole Entrant: Nicole Amey Tatamy, Pennsylvania Recipe: Mulled Cider Muffins The Little Farmer LLC Entrant: Jill Daleiden Malone, Wisconsin Recipe: Pumpkin Snickerdoodles Huya Craft Coffee Entrant: Kily LaGarde Youngsville, Louisiana Recipe: Boudin Pastry Tarts Union Straw Entrant: Dan Lane Waltham, Massachusetts Recipe: Honey Hot Buttermilk Biscuit Slider Jennings & Co. Entrant: Peter Jennings Wisconsin Rapids, Wisconsin Recipe: Slip “Sliders” Away Upper West Entrant: Nick Shipp Santa Monica, California Recipe: Slow & Low Braised Pork Curried Crepes with Mango Salsa Jetties Bagels Entrant: George Blanchette Ipswich, Massachusetts Recipe: Mulled Apple Cider Bagels Victoria’s Sugar Shack Entrant: Victoria Poe Kingman, Arizona Recipe: Sugar Shack’s Coffee Cake",,['SDG_11'],['SDG_11'],0.9001
549,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",101,"Recipe winners now have opportunity to engage their customers and community to help them win an additional $5,000 for a local food bank when the contest opens up a social media voting element on General Mills Convenience and Foodservice’s Facebook page, Feb. 22-26. During this time, members of the public can cast a vote for their favorite or hometown recipe by “liking” and “commenting” on a photo of one of the 20 winning recipes. The recipe with the most “comments” will be named the “People’s Choice” Grand Prize Winner and announced via Facebook Live at noon (CST) on Monday, March 1.",,,,0.9839
551,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",50,"“We know that restaurants are the first to step up to help when their community is in need,” said Walhof. “With the growing hunger crisis that has only been exacerbated by COVID-19, we look forward to donating $5,000 to a local food bank on behalf of our Grand Prize Winner.”",['SDG_2'],,['SDG_2'],0.5574
553,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",54,"In addition to a $5,000 cash prize for themselves and securing $5,000 for a local food bank, the People’s Choice Grand Prize winner will receive a VIP marketing package that includes a one-on-one culinary consultation with the chefs from General Mills Foodservice as well as additional marketing support to help them promote their business.",,,,0.9815
555,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",76,"Recipes for the Neighborhood to Nation Recipes Contest were judged based on taste, appearance, creativity and foodservice viability. The contest was created to inspire culinary creativity among independent restaurants and food trucks, giving operators an opportunity to experiment with high-quality and consistent products from General Mills Foodservice as well as access to trend information, insights and ideas to help them differentiate their menus and delight their diners. For more information on the contest, please visit www.neighborhoodtonation.com.",['SDG_9'],,['SDG_9'],0.9753
559,https://www.businesswire.com/news/home/20210215005001/en/General-Mills-Foodservice-Awards-100000-to-Independent-Restaurants-in-6th-Annual-Neighborhood-to-Nation-Recipe-Contest,"General Mills Foodservice Awards $100,000 to Independent Restaurants in 6th Annual Neighborhood to Nation Recipe Contest",73,"The General Mills Convenience & Foodservice division serves the convenience, foodservice and bakery industries by providing quality products from time-trusted brands along with culinary, nutrition education and marketing resources to help operators succeed. Its distinguished brand portfolio includes Big G Cereals, Yoplait, Nature Valley, Gold Medal, Pillsbury, Chex Mix, Bugles, Gardetto’s and Annie’s. Headquartered in Minneapolis, Minnesota, USA, the division fiscal 2020 net sales of $1.82 billion. For more information, please visit www.generalmillscf.com.","['SDG_4', 'SDG_9']",,"['SDG_9', 'SDG_4']",0.8905
