id,link,title,text_length,text,aurora,OSDG,combined,sentiment
259,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,56,"The $1.6 billion project is expected to power up to a half million New Jersey homes; it cements a partnership between the state’s largest utility and Ørsted, a global leader in developing offshore wind. Ørsted operates 26 wind farms around the world, including the U.S.’s first offshore-wind farm, the Block Island Wind Farm in Rhode Island.",,,,-0.4404
263,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,23,"Ørsted also has been awarded commitments to build more than 2,900 megawatts of capacity in five other offshore-wind projects along the Eastern Seaboard.",,,,0.4939
265,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,60,"“PSEG and Ørsted have natural synergies, matching Ørsted’s global construction expertise with PSEG’s deep local history positions us well to deliver a successful project for New Jersey,’’ said PSEG Vice President of Offshore Wind Development Lathrop Craig. “As more states look to decarbonize their energy supply, we look forward to this and future opportunities throughout New Jersey and the mid-Atlantic.’’",,,,0.9022
267,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,23,"The investment in offshore wind drew praise from Jeff Tittel, director of the New Jersey Sierra Club, and an advocate of offshore wind.",,,,0.5574
269,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,30,"“It’s a good synergy,’’ Tittel said. “It just shows PSEG is betting on offshore wind as its future and it will help make offshore wind a reality in New Jersey.’’",,,,0.6808
271,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,44,"Paul Patterson, an analyst for Glenrock Associates who follows PSEG, said the investment builds on the growth of offshore-wind projects being proposed in the region. “Regardless of the cost, it seems to be the investment de jour of blue states from Maine to Virginia.”",,,,0.3818
273,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,40,"The electricity produced by the Ocean Wind project is expected to cost $98.10 per megawatt hour with a 2% annual escalator over 20 years, much more than what customers pay for nuclear and other more conventional power plants, Patterson noted.",,,,-0.1027
277,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,61,"New Jersey has established an ambitious target to add 7,500 megawatts of offshore-wind capacity by 2035. By midcentury, the Murphy administration hopes to achieve a goal of 100% clean energy. By then, offshore wind will account for 23% of the electricity used by customers, according to the state’s Energy Master Plan. Another 19% of power will come from out-of-state wind farms.",,['SDG_7'],['SDG_7'],0.8957
279,https://www.njspotlight.com/2020/12/pseg-offshore-wind-25-stake-ocean-wind-project/,PSEG to take 25% stake in Ocean Wind project,42,"Completion of the acquisition is anticipated in the first half of 2021, subject to approval of the New Jersey Board of Public Utilities and other customary closing conditions. Later next year, the BPU intends to hold a second solicitation for offshore-wind farms.",,,,0.4767
280,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",36,"A massive bill for cable repairs, entry to new markets, plans to join the floating wind party, and a place on a Time magazine list of corporate high-flyers – not exactly a dull week at Orsted.",,,,0.7317
282,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",46,The global offshore wind market-leader took the industry by surprise when it revealed that cable-related damage at a number of its operating projects including at the UK’s Race Bank could ending up costing almost $500m – although the Dane insisted current developments underway won’t be affected.,['SDG_3'],,['SDG_3'],-0.34
284,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",29,"The cable issue dominated discussion of Orsted’s first-quarter results, which showed a 52% fall on one-off factors, but there was plenty else to chew on from the Danish group.",,,,0.0
286,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",52,"As analysts questioned the impact of greater competition in the offshore wind sector, two new markets appeared on Orsted’s radar this week alone. One is the Baltic nations, where Orsted unveiled a partnership with local utility Enefit, and the second Vietnam, where it aims to tap the “great potential” for offshore wind.",,,,0.0258
288,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",41,"And it wasn’t just new geographical markets in Orsted’s sights. After years of standing back from the sector, the company plans to finally embrace floating wind projects, starting with a bid in the upcoming ScotWind round, as CEO Mads Nipper confirmed.",,,,0.3182
290,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",53,"Orsted may be late to the floating party, but its journey from fossil group to green champion has already guaranteed it legendary status in the global energy transition – a fact recognised by Time as it put the Danish group among a select group of 100 companies deemed to be shaping our futures.",,,,0.8705
292,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",27,"A big chunk of the new competition Orsted faces in offshore wind comes from the world’s oil giants, whose own strategies are under intense scrutiny from investors.",,,,0.0772
294,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",49,"That’s true nowhere more than at BP, which from a standing start six months ago is now a player in two of the world’s most important offshore wind markets – the UK and US – and has huge green power targets that will surely see far more added soon.",,,,0.8439
296,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",64,CEO Bernard Looney and his top executive team this week fronted up directly to suggestions that the UK supermajor was overpaying to secure its footholds in offshore wind. They contend that integrated energy companies such as BP are better placed than anyone to extract maximum value from large-scale renewable power fleets – for example by feeding massive demand from their expanding EV charging networks.,,,,0.8519
298,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",49,"Another oil giant in a hurry in offshore wind is Total, which piled on more megawatts in the sector with a stake in a major project off Taiwan, while Italy’s Eni, which also has ambitions in wind at sea, revealed it may part-sell or list its newly-formed renewables unit.",,,,0.0
300,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",47,"Not every oil & gas player is a latecomer to offshore wind. Equinor, which blazed a trail in both fixed-foundation and floating wind, reaped a $1.4bn one-off reward for its foresight in its first-quarter results thanks to project stake sales to aforementioned fossil peers BP and Eni.",,,,0.765
302,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",24,"The US renewable energy industry has, rightly, spent the last few months celebrating the total shift in policy and regulatory landscape under President Biden.",,,,0.7003
304,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",37,"However, it is increasingly clear that America’s power networks – whether long-distance transmission lines or local and regional grids – need to be part of the solution or the country's whole green agenda will come up short.",,,,0.5994
306,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",38,The Biden administration took steps to address that reality this week with a $5bn loan scheme described as a “down payment on a modernised grid” in a bid to unlock the potential of 60GW of wind and solar.,,,,0.0
308,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",34,"The urgency of the situation was underlined by Massachusetts’ undersecretary of energy Judy Chang, who warned that failing to plan the grid now would inevitably undermine massive planned offshore wind deployments in the 2030.",,,,-0.6705
310,https://www.rechargenews.com/energy-transition/orsteds-500m-cable-headache-big-oils-green-case-and-americas-grid-challenge/2-1-1004078,"Orsted's $500m cable headache, Big Oil's green case, and America's grid challenge",38,"With the role of the grid in the Texas power crisis still under scrutiny, and claims by Enel’s networks chief that the US system is behind Europe in key respects, the issue is set to remain centre stage.",,,,-0.4215
311,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",24,"General view of the Walney Extension offshore wind farm operated by Orsted off the coast of Blackpool, Britain September 5, 2018. REUTERS/Phil Noble/File Photo",,,,0.0
313,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",32,"Poland has agreed to offer energy price support to offshore wind projects being developed by PGE (PGE.WA), Denmark's Orsted (ORSTED.CO) and Germany's RWE (RWEG.DE) as the coal-reliant country seeks cleaner energy sources.",['SDG_17'],,['SDG_17'],0.8271
315,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",25,Warsaw adopted a long-awaited offshore wind law earlier this year and aims to develop 8 to 11 gigawatts (GW) of offshore wind capacity by 2040.,,,,-0.0258
317,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",33,"Under the legislation the regulator by the end of June aims to approve up to 5.9 GW of projects for contracts for difference (CfD), which will guarantee a stable revenue stream for operators.",['SDG_3'],,['SDG_3'],0.4939
319,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",21,"After June, subsidies for renewable power sources can only be granted via an auction process, according to a European Union directive.",,,,0.25
321,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",42,"On Wednesday Poland's energy regulator approved two offshore wind farm projects developed jointly by PGE and Orsted totalling 2.5 GW in capacity which will be able to supply electricity for 4 million households, as well as a 350 MW project by RWE.",,,,0.7184
323,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",29,"""Granting the right to a contract for difference for Baltica 2 and 3 is a milestone for Polish offshore wind energy,"" Orsted Offshore's Rasmus Errboe said in a statement.",,,,0.3182
325,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",28,"A price cap for electricity generated by offshore wind farms, which would be the basis for calculating and covering investors' potential losses, has been set at 319.60 złotys/MWh.",,,,-0.4019
327,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",28,"""RWE fully supports the proposal that a uniform, reasonable rate of return level will be applied to all eligible projects,"" the German company said commenting on the price.",,,,0.4201
329,https://www.reuters.com/business/energy/poland-offer-support-pge-orsted-rwe-offshore-projects-2021-04-08/,"Poland to offer support for PGE, Orsted, RWE offshore projects",44,"""RWE is in favour of CfD, which have become standard in Europe,"" it also said, adding that in Poland ""the mechanism results in lower financing costs, which in turn leads to lower electricity costs for consumers. So a lot of advantages within one mechanism.""",,,,0.3102
336,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,29,"View Full Report Summary With renewables poised to grow at global scale, Ørsted says supply chain emissions, biodiversity and local communities are core to a sustainable green energy build-out.",['SDG_9'],,['SDG_9'],0.4767
340,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,57,"The global deployment of renewable energy has gathered pace over the past decade, and is set to triple from about 1,600 GW of installed renewable capacity in 2020 to nearly 4,500 GW by 2030. An accelerated green build-out is critical to halve carbon emissions by the end of this decade and limit global warming to 1.5 °C.",['SDG_13'],,['SDG_13'],0.1027
344,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,46,"Ørsted, one of the world’s largest renewable energy companies, is committed to a sustainable build-out of green energy. In its Sustainability report 2020, the company offers perspectives on the main sustainability challenges the industry needs to address to drive a rapid and sustainable green energy build-out.","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.7717
348,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,75,"“As a global society, we have to undertake a systemic shift, on a scale never before seen, to create a net-zero emissions world,” says Mads Nipper, CEO of Ørsted. “We need to significantly increase the build-out of green power generation, accelerate the phase-out of fossil-fuelled power generation, increase green electrification in sectors currently running on fossil fuels, and continue to increase energy efficiency in all parts of society. Crucially, that action must take place now.”",,['SDG_7'],['SDG_7'],0.891
352,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,34,"Mads Nipper continues: “Renewable energy is the key solution to climate change, but accelerating the deployment of green energy poses important sustainability challenges that we, as an energy industry, must find ways to solve.”","['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.8462
362,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,41,"Having reduced carbon emissions by 87 % since 2006, Ørsted is on track to become carbon-neutral in energy generation and operations by 2025. That would make Ørsted the first major energy company to transform from fossil fuels and reach net-zero emissions.",,,,0.5106
366,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,46,"The company is also taking decarbonisation beyond its own walls, with a target of net-zero emissions in the entire carbon footprint by 2040. This entails gradually phasing out wholesale buying and selling of natural gas and engaging closely with strategic suppliers to decarbonise the supply chain.",['SDG_12'],,['SDG_12'],0.5994
370,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,28,"With these plans in place, Ørsted prioritises three challenges it believes particularly important for a sustainable green energy build-out, and that the company will address through sustainability programmes:",['SDG_9'],,['SDG_9'],0.5413
372,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,21,"Decarbonising supply chains, which is essential for greening the value chains in renewable energy and helping realise a net-zero emissions world.",,,,0.6908
374,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,30,"Improving biodiversity protection, with a stronger and more programmatic approach to managing impacts on natural habitats and local species as the company constructs renewable energy on land and at sea.",['SDG_14'],,['SDG_14'],0.8402
378,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,23,"By pursuing a programmatic and systematic approach to address these sustainability challenges, Ørsted continues to improve the sustainability of its green energy portfolio.",['SDG_9'],,['SDG_9'],0.6486
382,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,35,"Over the past decade, Ørsted has transformed from a fossil-fuel-based energy company to a global renewable energy company. At the same time, Ørsted has worked to address other pressing sustainability challenges that affect its business.",['SDG_9'],['SDG_7'],"['SDG_9', 'SDG_7']",0.5423
386,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,35,Ørsted’s Sustainability report 2020 dives into five core work phases that identify and address sustainability challenges of importance to Ørsted’s business and stakeholders – and thereby help support the company’s performance and long-term value creation.,"['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.8934
390,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,51,"“We believe that only by sharing and engaging in dialogue about company practices can we help each other advance how we work on sustainability. That’s why we chose, this year, to provide a much greater level of detail on our approach to sustainability than in our previous reports,” says Mads Nipper.","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.8555
394,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,21,"For more on Ørsted’s approach to sustainability and the company’s sustainability programmes, download the report: A sustainable build-out of green energy.","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.2732
400,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,46,Ørsted is among the first energy companies with carbon-emission reduction targets aligned with what science says is needed to limit global warming to 1.5 °C. These targets were approved by the Science Based Targets initiative (SBTi) in 2020. Other sustainability highlights of the past year include:,"['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.6705
402,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,21,"carbon intensity of energy generation reduced by 87 % as compared with 2006, with a target of 98 % by 2025",,,,0.2732
406,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,28,"13 % reduction in emissions from supply chain and wholesale buying and selling of natural gas as compared with 2018, with a target of 50 % by 2032",,,,0.3612
412,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,23,26 of 28 key strategic offshore wind suppliers have successfully disclosed their emissions to CDP as part of Ørsted’s supply chain decarbonisation programme,,,,0.4939
414,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,23,"our role as co-founder of the Climate Group’s SteelZero initiative, with the aim of driving the cross-sectoral innovation journey needed to decarbonise steel",['SDG_13'],,['SDG_13'],0.3818
422,https://www.csrwire.com/reports/718336/how-orsted-works-ensure-sustainable-build-out-green-energy,How Ørsted Works to Ensure a Sustainable Build-Out of Green Energy,115,"The Ørsted vision is a world that runs entirely on green energy. Ørsted develops, constructs, and operates offshore and onshore wind farms, solar farms, energy storage facilities, and bioenergy plants, and provides energy products to its customers. Ørsted ranks as the world’s most sustainable energy company in Corporate Knights’ 2021 Global 100 index of the most sustainable corporations. The company is recognised on the CDP Climate Change A List as a global leader on climate action. Headquartered in Denmark, Ørsted employs 6,179 people. Ørsted's shares are listed on Nasdaq Copenhagen (Orsted). In 2020, the group's revenue was DKK 52.6 bn (approx. USD 8.6 bn). Visit orsted.com or follow us on Facebook, LinkedIn, Instagram, and Twitter.","['SDG_9', 'SDG_12', 'SDG_13']",['SDG_7'],"['SDG_13', 'SDG_12', 'SDG_7', 'SDG_9']",0.8923
433,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,46,"Ørsted has taken final investment decision on the Danish demonstration project H2RES, which will use offshore wind energy to produce renewable hydrogen. (Earlier post.) The project is expected to produce its first hydrogen in late 2021 and will be Ørsted’s first renewable hydrogen project in operation.",,,,0.3612
441,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,35,"H2RES will have a capacity of 2 MW. The facility will produce up to around 1,000 kg of renewable hydrogen daily, which will be used to fuel road transport in Greater Copenhagen and on Zealand.",,,,0.3612
443,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,83,"We see renewable hydrogen and other sustainable fuels as cornerstones in reaching net-zero emissions by 2050, and H2RES will contribute with key learnings to turn Europe's ambitious build-out targets for renewable hydrogen into a new industrial success story. With the right framework in place that incentivises the shift away from fossil fuels, renewable hydrogen can decarbonise transport and heavy industry, which is paramount to creating a world that runs entirely on green energy. —Martin Neubert, Executive Vice President and CEO of Ørsted Offshore","['SDG_9', 'SDG_11']",,"['SDG_11', 'SDG_9']",0.9035
445,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,25,"Ørsted has over the past 18 months partnered with different consortia in seven renewable hydrogen projects in Denmark, Germany, the Netherlands, and the United Kingdom.",,,,0.4215
447,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,44,"The practically unlimited global offshore wind resources are suited to power renewable hydrogen electrolysis. The H2RES project will investigate how to best combine an electrolyszer with the fluctuating power supply from offshore wind, using Ørsted’s two 3.6 MW offshore wind turbines at Avedøre Holme.",,,,0.6369
449,https://www.greencarcongress.com/2021/01/20210121-orsted.html,Ørsted takes final investment decision on green hydrogen project H2RES,49,"The Energy Technology Development and Demonstration Programme (EUDP) under the Danish Energy Agency has previously awarded DKK 34.6 million (US$5.6 million) for the development of the H2RES project to Ørsted, Everfuel Europe A/S, NEL Hydrogen A/S, Green Hydrogen Systems A/S, DSV Panalpina A/S, Hydrogen Denmark, and Energinet Elsystemansvar A/S.",['SDG_3'],,['SDG_3'],0.743
450,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,30,"Yesterday, NOAA announced an agreement with Ørsted Wind Power North America LLC, an offshore wind development company, to share physical and biological data in Ørsted-leased waters subject to U.S. jurisdiction.","['SDG_6', 'SDG_7']",,"['SDG_6', 'SDG_7']",0.6597
452,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,30,"The memorandum of agreement (MOA) is the first of its kind between an offshore wind developer and NOAA, and it paves the way for similar data-sharing agreements with other developers.",,,,0.8271
454,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,63,"“This partnership with industry will deliver data Americans use for business, science, and education, while at the same time mitigating effects of climate change,” said Ben Friedman, NOAA's acting administrator. “Our ocean, coastal, and Great Lakes resources are critical to national security and well-being, and NOAA is pleased to work with willing partners to understand and maximize the potential of these national assets.”","['SDG_4', 'SDG_13']",,"['SDG_4', 'SDG_13']",0.7964
456,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,38,"NOAA anticipates that Ørsted’s data will fill gaps in ocean science areas, particularly in ocean mapping and observing, to help meet NOAA missions related to climate adaptation and mitigation, weather-readiness, healthy oceans, and resilient coastal communities and economies.","['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.6597
458,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,75,"“Ørsted believes in making a concerted effort to work with all stakeholders to grow key learnings and work from a complete data set to better protect our planet,” said David Hardy, CEO, Ørsted Offshore North America. “Climate change is a reality, and we are proud to work with NOAA to provide crucial information and to demonstrate how our industry can be stewards of our oceans while providing American individuals and businesses with clean, renewable energy.”","['SDG_9', 'SDG_13']",,"['SDG_13', 'SDG_9']",0.9186
474,https://www.workboat.com/wind/noaa-signs-data-share-agreement-with-offshore-wind-developer-rsted,NOAA signs data-share agreement with offshore wind developer Ørsted,47,"As part of the agreement, NOAA will also share its publicly available data with Ørsted. Together, these data and information resources will be used to plan and ensure the effective deployment, sustainable operation and maintenance, and efficient use of weather-dependent and oceanic renewable energy technologies and infrastructure.","['SDG_7', 'SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9', 'SDG_7']",0.9325
475,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,22,Ørsted has partnered with Danish institutional investor ATP to submit a bid in the upcoming tender for the North Sea energy island.,,,,0.2732
477,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,27,"Located 80km from the coast of Denmark in the North Sea, the 120,000m² artificial energy island will serve as a transmission centre for multiple offshore wind farms.",,,,0.2732
483,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,23,"The project is expected to support green transitions in Denmark and more widely in Europe, and to create thousands of jobs in Denmark.",,,,0.5859
487,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,26,Ørsted CEO Mads Nipper said: “The North Sea energy island will be absolutely key to the continued build-out of offshore wind in the Danish North Sea.,,,,0.2732
489,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,29,"“For the past 30 years, Ørsted has been the frontrunner in offshore wind development, making the technology a cornerstone of an economically sustainable green transformation in Denmark and globally.",['SDG_9'],,['SDG_9'],0.0
491,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,31,"“By partnering with ATP to submit a bid for the energy island, we’re combining our world-leading offshore wind expertise with ATP’s unique track record as one of Europe’s largest institutional investors.",,,,0.2732
493,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,32,"“We look forward to working with ATP and doing our part to realise this groundbreaking infrastructure project with the best technological solutions, and at the lowest cost and risk to Danish society.”",,,,0.296
495,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,44,"ATP CEO Bo Foged said: “The North Sea energy island is a very interesting investment case for ATP, because it can contribute to good and stable pensions and develop Danish industrial positions of strength while also being a decisive lever for Denmark’s green transition.",,,,0.923
497,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,31,"“The investment is not without risk, for which our members must be compensated, but Ørsted and ATP make a strong partnership, with the right complementary capabilities to deliver on this task.",,,,0.6308
499,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,22,"“I’m also pleased that in this partnership, we can ensure that the returns from the project will benefit all Danes through ATP.”",,,,0.8176
501,https://www.power-technology.com/news/orsted-atp-north-sea-energy-island/,Ørsted and ATP to jointly bid for North Sea energy island,24,Ørsted and ATP will focus on the optimal integration of Power-to-X with the energy island and the future energy infrastructure in the North Sea.,,,,0.6908
