id,link,title,text length,text
434,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-s-latest-massive-write-down-may-hinder-stock-price-recovery-8211-analysts-61836879,Shell's latest massive write-down may hinder stock price recovery – analysts,30,"As part of its plan to reduce its refining footprint to fewer than 10 sites, Shell will instead focus on new and expanding LNG markets under the integrated gas segment."
436,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-s-latest-massive-write-down-may-hinder-stock-price-recovery-8211-analysts-61836879,Shell's latest massive write-down may hinder stock price recovery – analysts,26,"Sankey, however, remains less optimistic about Shell's LNG plans, including its existing and very expensive Prelude floating LNG project that was included in its second-quarter write-down."
438,https://www.spglobal.com/marketintelligence/en/news-insights/latest-news-headlines/shell-s-latest-massive-write-down-may-hinder-stock-price-recovery-8211-analysts-61836879,Shell's latest massive write-down may hinder stock price recovery – analysts,51,"""The project cost around $15 billion. We could have told you it would have been a disaster because mega floating LNG is a terrible idea — and the massive vessel now sits offshore North West Australia with no power — at least last we heard it had no power,"" Sankey said."
443,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",26,"On the news front, integrated major Chevron CVX earmarked growth action in its annual analyst meeting, while Norway’s Equinor EQNR struck oil in the Barents Sea."
447,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",64,"Overall, it was not a good week for the sector. West Texas Intermediate (WTI) crude futures edged down a marginal 0.7% to close at $65.61 per barrel, natural gas prices fell 3.7% in the week to end at $2.60 per million British thermal units (MMBtu). In particular, the oil market hit a speed bump after rallying to a 23-month high in the previous week."
451,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",40,"Coming back to the week ended Mar 12, oil prices fell after a U.S. government data showed surging crude stockpiles. However, this was offset by hefty declines in gasoline and distillate supplies, pointing to improving fundamentals in the fuel market."
455,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",25,Natural gas finished down too following a smaller-than-expected withdrawal from storage and the prospect of less consumption due to unfavorable changes in the weather data.
459,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",28,"1. Chevron recently drafted a plan wherein it will maintain disciplined spending, double its targeted savings from its Noble Energy deal and set new carbon intensity reduction goals."
463,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",52,"For the 2021-2025 period, Chevron reiterated its organic capital and exploratory expenditure guidance in the $14-$16 billion range. Further, the Zacks Rank #1 (Strong Buy) company doubled its initial estimate of Noble synergies to $600 million, which will lead to an anticipated 2021 operating cost reduction of 10% from the 2019 levels."
471,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",52,"Over the next five years, Chevron foresees an investment boost in various lucrative assets, including the prolific Permian Basin of Texas and New Mexico where output could reach one million barrel a day as expenses of its major expansion in Kazakhstan are expected to alleviate. (Chevron Outlines Capital Spending & Investment Plans)"
475,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",60,"2. Equinor recently announced the discovery of oil in the Barents Sea. Exploration well 7220/7-4, located in production license 532, has proven to have a significant hydrocarbons depository. The license 532 was awarded in 2009 in the 20th licensing round. Notably, 7220/7-4 well is the 11th in this production license and the first of the four wells planned for 2021."
479,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",76,"Recoverable resources of 5-8 million standard cubic meters of oil have been estimated at the discovery site. In other words, it has a recoverable resource of 31-50 million barrels of oil. The exploration well was drilled around 10 kilometers southwest of the 7220/8-1 well in the Johan Castberg field to a depth of 2080 metres below sea. Equinor has Petoro and Eni S.p.A.’s (E Quick QuoteE - Research Report) affiliate VårEnergi as partners at the license."
483,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",77,"The company encountered 109 meters of oil from the Sto and Nordmela formations. Oil was struck at a depth of 1,788 meters below sea, with no gas cap in the well. This discovery is expected to be connected to the Johan Castberg field through planned infrastructure at a future date, which will boost the value of the field. The exploration well was plugged and abandoned by the company. (Equinor & Partners Discover New Oil in Barents Sea)"
487,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",38,3. Royal Dutch Shell RDS.A recently inked a deal with a consortium — made up of subsidiaries of Cheiron Petroleum Corporation and Cairn Energy PLC — to sell its upstream assets in Egypt's Western Desert for $926 million.
491,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",73,"The contract is set at a base price of $646 million along with additional payments of around $280 million between 2021 and 2024, depending on the price of crude oil and exploration results. The agreement comprising Shell Egypt’s interest in 13 inland concessions and its share in the Badr El-Din Petroleum Company (BAPETCO) is slated to be completed by the end of this year. It is contingent on government consents and pending approvals."
495,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",79,"Per the company’s upstream director Wael Sawan, “The deal will deliver value to Shell and to Egypt. It will enable Shell to concentrate on its offshore exploration and integrated value chain in Egypt, including seven new blocks in the Nile Delta, West Mediterranean and Red Sea. It will help Egypt maximize the potential of its onshore assets through new investment, helping secure energy and revenue for years to come.” (Shell to Divest Its Upstream Assets in Egypt for $926M)"
499,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",65,"4. ConocoPhillips COP recently announced the resumption of a share repurchase program. The leading upstream energy player expects to repurchase stocks at an annual rate of $1.5 billion and is planning to accomplish the stock buyback ratably across all four quarters of this year. In the wake of the company’s deal to buy Concho Resources, the program was suspended in the December quarter of 2020."
503,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",57,"ConocoPhillips added that the annualized stock repurchase rate suggests an increase of 50% from the prior program. It can be said that the resumption of stock buyback suggests the company’s confidence in the overall business scenario, since the energy sector is now in a better footing, as reflected by the rebound of oil price to pre-pandemic levels."
507,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",33,"ConocoPhillips believes that via dividend payments and the recently announced share repurchases, it will be able to return 30% of cash from operations to shareholders every year. (ConocoPhillips Resumes Stock Repurchases: Here's Why)"
511,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",32,5. APA Corporation APA and partner TOTAL SE TOT had to involuntarily halt drilling operations and services at the Keskesi East-1 exploration well off the Suriname coast due to substantial pressure increases.
515,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",36,"Earlier, APA and Total made a significant oil discovery in Block 58 offshore Suriname. Notably, APA owns a 50% participating interest in Block 58, while TOTAL is the operator of the block with the remaining interest."
519,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",54,"The Keskesi East-1 well was drilled using the Noble Sam Croft drillship at a water depth of about 725 meters. The well discovered volatile oil and gas condensate in the Upper cretaceous-aged Campanian and Santonian intervals, and continued the drilling toward deeper Neocomian-aged targets. (APA and TOTAL Cease Keskesi Well Drilling in Offshore Suriname)"
525,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",24,The following table shows the price movement of some the major oil and gas players over past week and during the last six months.
549,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",31,The Energy Select Sector SPDR — a popular way to track energy companies — was up 1.2% last week. The best performer was offshore driller Transocean RIG whose stock rose 7.7%.
553,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",27,"For the longer term, over six months, the sector tracker has gained 62.6%. Transocean was the major gainer during the period too, experiencing a 291.1% price appreciation."
557,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",102,"As global oil consumption gradually ticks up from the depths of coronavirus amid the OPEC+-led supply cuts, market participants will be closely tracking the regular releases to watch for signs that could further validate a rebound. In this context, the U.S. government’s statistics on oil and natural gas — one of the few solid indicators that comes out regularly — will be on energy traders' radar. Data on rig count from energy service firm Baker Hughes, which is a pointer to trends in U.S. crude production, is closely followed too. Finally, news related to coronavirus vaccine approval/rollout/distribution will be of utmost importance."
561,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",23,"In addition to the stocks discussed above, would you like to know about our 10 best buy-and-hold tickers for the entirety of 2021?"
565,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",41,"Last year's 2020 Zacks Top 10 Stocks portfolio returned gains as high as +386.8%. Now a brand-new portfolio has been handpicked from over 4,000 companies covered by the Zacks Rank. Don’t miss your chance to get in on these long-term buys."
573,https://finance.yahoo.com/news/oil-gas-stock-roundup-news-122712503.html,"Oil & Gas Stock Roundup: News From Chevron, Equinor, Shell, ConocoPhillips & APA",26,"Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report"
604,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",51,"The Zacks Research Daily presents the best research output of our analyst team. Today's Research Daily features new research reports on 16 major stocks, including salesforce.com (CRM), Citigroup (C) and Royal Dutch Shell (RDS.A). These research reports have been hand-picked from the roughly 70 reports published by our analyst team today."
608,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",38,Shares of salesforce have underperformed the Zacks Computer Software industry over the past year (+46.7% vs. +49.6%). The Zacks analyst believes that salesforce is benefiting from a robust demand environment as customers are undergoing a major digital transformation.
610,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",41,The rapid adoption of its cloud-based solutions is driving demand for its products. The company’s sustained focus on introducing more aligned products as per customer needs is driving its top-line. Continued deal wins in the international market is another growth driver.
612,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",26,"However, stiff competition is a concern. Besides, unfavorable currency fluctuations along with increasing investments in international expansions and data centers are an overhang on near-term profitability."
616,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",37,"Citigroup’s shares have gained +61.4% over the last six months against the Zacks Major Regional Banks industry’s gain of +51.4%. The Zacks analyst believes that Citigroup’s streamlining efforts, along with strategic investments in core business, bode well."
618,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",40,"Also, net interest revenues will likely be supported by loan growth and mix, despite the low interest-rate environment. Further, a manageable debt level makes Citigroup less likely to default interest and debt repayment obligations in case of any economic downturn."
620,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",27,"However, pending litigation issues might keep legal expenses elevated for the company. Additionally, a subdued consumer banking business might dent Citigroup's fee income base to some extent."
626,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",41,Shares of Royal Dutch Shell have gained +0.2% in the past three months against the Zacks International Integrated Oil industry’s gain of +8.8%. The Zacks analyst believes that the company is poised for capital appreciation based on a slew of tailwinds.
628,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",46,"Shell’s trading business has been instrumental in helping the supermajor partly cushion the impact of the coronavirus-induced oil price slump. Further, the company’s position as a key supplier of liquefied natural gas should benefit its long-term cash flow growth on the back of attractive growth opportunities."
630,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",37,"It is also making solid progress toward the transition to a renewable energy-focused future and pledged to halve carbon emissions over the next five decades. Meanwhile, the firm’s high investment grade rating translates into low borrowing rates."
638,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",50,"Last year, it generated $24 billion in global revenues. By 2020, it's predicted to blast through the roof to $77.6 billion. Famed investor Mark Cuban says it will produce ""the world's first trillionaires,"" but that should still leave plenty of money for regular investors who make the right trades early."
646,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",53,"Note: Sheraz Mian heads the Zacks Equity Research department and is a well-regarded expert of aggregate earnings. He is frequently quoted in the print and electronic media and publishes the weekly Earnings Trends and Earnings Preview reports. If you want an email notification each time Sheraz publishes a new article, please click here>>>"
660,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",24,"Per the Zacks analyst, NIKE gains from a solid online show across all regions. Its digital sales rose in double-digits in North America alone."
664,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",20,"Per the Zacks analyst, NextEra's planned investment to enhance clean electricity generation and strengthen its infrastructure will boost its profitability."
668,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"Per the Zacks analyst, opportunistic buyouts over the past year, and commission-free trading, which is leading to a rise in client assets, continue supporting Schwab."
672,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"Per the Zacks analyst, Micron is growing on solid memory-chip demand from PC manufacturers and data-center operators as the pandemic has boosted the work-and-learn-from-home trend."
676,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"While Ecolab has been gaining from solid prospects of its core Global Industrial Segment, the Zacks analyst is concerned about the persistent foreign exchange headwinds."
680,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",24,"Per the Zacks analyst, VMware is benefiting from strong demand for its expanding cloud-based solutions, strong partner base, and Carbon Black & Pivotal acquisitions."
684,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",27,"Per the Zacks analyst, Las Vegas Sands' planned investment in new capital projects in Macao and higher revenues from The Parisian Macao are likely to drive growth."
690,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",30,"The impending buyout of Kansas City Freightliner, which is set to expand Penske's Premier Truck Group arm's scale and bolster prospects, has made the Zacks analyst bullish on the stock."
694,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",25,"The Zacks Analyst likes CoreLogic's acquisition strategy to increase its market share in mortgage, real estate, insurance, capital markets, public sector, and rental property markets."
698,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",28,The Zacks analyst believes a solid global network and diversified business model helps Charles River work with some world-leading experts while not being dependent on any specific industry.
704,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",31,"Phillips 66 Partners' exit from the Liberty Pipeline project is set to result in significant impairment charges, which will hurt the bottom line. Its levered balance sheet concerns the Zacks analyst."
708,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",29,"Per the Zacks Analyst, Kratos' historical EV/EBVITDA ratio reflects a gloomy picture that might be a cause for investors' concern. Moreover, the pandemic has impacted its tactical drone business."
712,https://finance.yahoo.com/news/top-analyst-reports-salesforce-citigroup-210809211.html,"Top Analyst Reports for salesforce, Citigroup & Royal Dutch Shell",32,"Per the Zacks analyst, pandemic-led headwinds across the CompuCom, BSD and Retail units hurt The ODP's sales in fourth quarter. Such headwinds are likely to persist in the first half of 2021."
735,https://www.rigzone.com/news/shell_refinery_closure_reflects_industry_trend-15-nov-2020-163855-article/,Shell Refinery Closure Reflects Industry Trend,40,"Articles about a supermajor’s shrinking oil refining footprint, expectations about a change in the U.S. government and a chemical firm’s new energy venture all ranked among the most-viewed articles this past week among Rigzone’s downstream readers. Read on for details."
739,https://www.rigzone.com/news/shell_refinery_closure_reflects_industry_trend-15-nov-2020-163855-article/,Shell Refinery Closure Reflects Industry Trend,90,"As it continues to seek a buyer for the 53-year-old facility, Shell has revealed plans to begin shutting its Convent refinery near New Orleans, Bloomberg reports in this article. Shell’s decision to close the refinery, which employs approximately 675 people, aligns with the company’s strategy to reduce its downstream facility portfolio from 14 to six. Sites that survive the downsizing will comprise integrated refineries and chemical plants, Bloomberg pointed out. The news service added that companies joining Shell in reducing their respective refining footprints include Marathon Petroleum and Phillips 66."
743,https://www.rigzone.com/news/shell_refinery_closure_reflects_industry_trend-15-nov-2020-163855-article/,Shell Refinery Closure Reflects Industry Trend,74,"New regulations. More permitting hurdles. A bias toward renewables. Those are all things that energy executives expect from a Biden administration, according to this Bloomberg article. The news agency cited comments from chief executives of various major energy firms to get a pulse on the key themes they could face over the next four years. Companies represented in the article include energy players across the value chain and on both sides of the Atlantic."
747,https://www.rigzone.com/news/shell_refinery_closure_reflects_industry_trend-15-nov-2020-163855-article/,Shell Refinery Closure Reflects Industry Trend,58,"Also making headlines this week was Ineos, which on Monday revealed that a new business unit will focus on developing and building clean hydrogen capacity across Europe. Based in the United Kingdom, the new Ineos business will leverage the chemical company’s electrolysis and hydrogen storage and handling know-how to expand the energy source’s reach in the transportation sphere."
750,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",35,An Italian court Wednesday acquitted oil companies Royal Dutch Shell and Eni and a group of current and former executives of corruption charges surrounding a widespread bribery scheme to acquire oil exploration rights in Nigeria.
752,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",45,"The ruling by the Tribunal of Milan ends a legal saga that began in December 2017. Among the executives found not guilty include Eni’s current Chief Executive Officer Claudio Descalzi; Eni’s former CEO Paolo Scaroni; and Malcolm Brinded, Shell’s former chief of exploration and production."
754,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",80,"In 2011, Shell and Eni paid $1.1 billion to secure rights to one of Africa’s most valuable oil blocks, known as OPL 245. A special report, “Shell Knew,” published by Global Witness and Finance Uncovered, showed the money for the deal went directly into the pockets of Dan Etete, former Nigerian Minister of Petroleum and a convicted money launderer who had awarded himself ownership of the block in 1998 through a company he secretly owned called “Malabu Oil and Gas.”"
756,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",27,"“This ruling is obviously very disappointing,” Barnaby Pace, a campaigner for Global Witness, said on Twitter. “We urge the Milan prosecutor to consider all options to appeal.”"
760,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",40,"Shell, Eni, and the executives involved maintain they did nothing wrong. Shell argued there was “no basis to convict the company or its former employees” and noted that international law firm Debevoise & Plimpton concluded the same following an investigation."
762,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",48,"In response to the acquittal, Royal Dutch Shell Chief Executive Ben van Beurden said in a statement he welcomed the decision. “We have always maintained that the 2011 settlement was legal, designed to resolve a decade-long legal dispute and unlock development of the OPL 245 block,” he said."
764,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",73,"Regarding the company’s ethics and compliance efforts, van Beurden said Shell has increased its resources over the past decade, quadrupling its anti-bribery/anti-corruption (ABAC) team; introducing regional subject-matter experts; and forming a dedicated ABAC committee and mandatory ethical leadership program for all senior managers. “We asked a panel of independent experts to review this initiative, and their recommendations are now being incorporated as this framework is rolled out and embedded internally,” van Beurden said."
768,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",46,"In October 2019, Shell said it was notified by the U.S. Department of Justice that the agency closed its inquiry regarding OPL 245, due to the ongoing legal proceedings in Europe. In April 2020, the U.S. Securities and Exchange Commission notified Shell it closed its investigation."
770,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",65,"In December 2018, the Federal Republic of Nigeria (FRN) filed a civil claim against Royal Dutch Shell in the English High Court regarding OPL 245. In May 2020, the court declined jurisdiction and ruled the FRN is not entitled to bring these claims in England. In September 2020, an appeals court denied the FRN’s request to be allowed to appeal against the High Court’s ruling."
772,https://www.complianceweek.com/regulatory-enforcement/italian-court-acquits-eni-shell-of-corruption-charges/30175.article,"Italian court acquits Eni, Shell of corruption charges",48,"Shell’s legal battles are far from over, as it continues to defend charges in relation to OPL 245 in Nigeria. It also faces criminal charges brought by Dutch prosecutors. “There is no update available to share on the Dutch Public Prosecutor’s investigation into this matter,” Shell said Wednesday."
777,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,34,"In the fourth quarter of 2020, the company’s net debt increased by $1.9 billion (£1.3bn), compared with the third quarter of the same year, a development which was caused by lower free cash flow."
779,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,32,"Jessica Uhl, Chief Financial Officer of Shell, said the firm had to face the overall economic downturn, the negative oil price and the reduced demand during the very ‘challenging’ and ‘tough’ year."
781,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,30,"The company noted there will still be uncertainty because of Covid-19, in the coming months that will have an expected negative impact on demand for oil, gas and related products."
783,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,29,"In September, the company announced it will cut up to 9,000 jobs by the end of 2022, as a result of multiple challenges brought about by the coronavirus pandemic."
785,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,58,"Royal Dutch Shell Chief Executive Officer Ben van Beurden said: “2020 was an extraordinary year. We have taken tough but decisive actions and demonstrated highly resilient operational delivery while caring for our people, customers and communities. We are coming out of 2020 with a stronger balance sheet, ready to accelerate our strategy and make the future of energy."
787,https://www.energylivenews.com/2021/02/04/royal-dutch-shell-reports-21-billion-dollar-loss/,Royal Dutch Shell reports 21 billion dollar loss,28,“We are committed to our progressive dividend policy and expect to grow our US dollar dividend per share by around 4% as of the first quarter of 2021.”
792,https://www.energyvoice.com/oilandgas/north-sea/314473/shell-phimister-oman-pdo/,Shell North Sea boss Phimister takes job with Petroleum Development Oman,20,"Register here for the Energy Voice daily newsletter, bringing you key news and insight from across the global energy landscape."
794,https://www.energyvoice.com/oilandgas/north-sea/314473/shell-phimister-oman-pdo/,Shell North Sea boss Phimister takes job with Petroleum Development Oman,23,Shell North Sea boss Steve Phimister is moving to the Middle East as part of a new role with Petroleum Development Oman (PDO).
796,https://www.energyvoice.com/oilandgas/north-sea/314473/shell-phimister-oman-pdo/,Shell North Sea boss Phimister takes job with Petroleum Development Oman,21,"As managing director of PDO he will succeed Raoul Restucci, who is retiring after more than 10 years at the helm."
798,https://www.energyvoice.com/oilandgas/north-sea/314473/shell-phimister-oman-pdo/,Shell North Sea boss Phimister takes job with Petroleum Development Oman,25,"Petroleum Development Oman said Mr Phimister will officially join in July, describing the Shell boss as “an experienced strategic leader of large businesses and organisations”."
799,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,39,"Shell Oil (RDS.A) closed the most recent trading day at $43.65, moving -1.58% from the previous trading session. This move lagged the S&P 500's daily gain of 0.65%. Elsewhere, the Dow gained 0.53%, while the tech-heavy Nasdaq added 1.05%."
801,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,34,"Heading into today, shares of the oil and gas company had gained 18.84% over the past month, outpacing the Oils-Energy sector's gain of 11.83% and the S&P 500's gain of 0.36% in that time."
803,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,29,"RDS.A will be looking to display strength as it nears its next earnings release. The company is expected to report EPS of $0.75, up 1.35% from the prior-year quarter."
805,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,29,"RDS.A's full-year Zacks Consensus Estimates are calling for earnings of $3.58 per share and revenue of $306.11 billion. These results would represent year-over-year changes of +188.71% and +67.09%, respectively."
807,https://finance.yahoo.com/news/shell-oil-rds-stock-sinks-215009074.html,Shell Oil (RDS.A) Stock Sinks As Market Gains: What You Should Know,43,"Investors should also note any recent changes to analyst estimates for RDS.A. These revisions typically reflect the latest short-term business trends, which can change frequently. As a result, we can interpret positive estimate revisions as a good sign for the company's business outlook."
