id,link,title,text length,text
326,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",3,Cleaning and janitorial
328,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",4,Food service and catering
330,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",4,Onshore and offshore surveys
332,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",4,Project and risk management
334,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",6,Health and safety equipment and clothing
336,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",3,Marine clothing/equipment supply
338,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",69,"The Pro-NJ Grantor Trust is governed by three volunteer Trustees. Attorney Beverly McCall of Ocean City serves as board chair along with Belinda Manning, of Pleasantville, a retired organizational development professional and community volunteer/activist, and Lori Pepenella, of Barnegat, the CEO of the Southern Ocean County Chamber of Commerce. A community-based Advisory Committee comprised of nine individuals from Ocean, Atlantic and Cape May counties help support the Trust’s mission."
340,https://www.businesswire.com/news/home/20210121005124/en/%C3%98rsted-Pro-NJ-Grantor-Trust-Announces-Funds-for-Small-Woman-Owned-and-Minority-Owned-Businesses-and-Coastal-Resiliency-Projects-to-Support-the-Growing-Offshore-Wind-Industry-in-New-Jersey,"Ørsted Pro-NJ Grantor Trust Announces Funds for Small, Woman-Owned and Minority-Owned Businesses and Coastal Resiliency Projects to Support the Growing Offshore Wind Industry in New Jersey",38,"“We are thrilled to launch the Pro-NJ Grantor Trust and believe the offshore wind industry is not just an opportunity for developers but for local businesses as well,” said David Chief Executive Officer of Ørsted Offshore North America.”"
341,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,29,The world’s biggest offshore wind operator has won a three-year court battle to use its own name following a challenge from descendants of pioneering Danish scientist Hans Christian Orsted.
343,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,32,"The Danish Supreme Court on Monday gave its judgment in favour of the renewable energy group, confirming a lower court decision from 2019 and bringing the case to a close, said Orsted."
345,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,50,"A group of descendants of Hans Christian Orsted brought their action in early 2018 objecting to the use of the family name by the company when it changed its identity from Dong Energy, marking a “black to green” shift by the former oil & gas player turned offshore wind pioneer."
347,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,46,"Orsted CEO Henrik Poulsen said: We changed our name to Orsted in 2017 as a tribute to Hans Christian Orsted, one of the greatest Danish scientists of all time. He discovered electromagnetism 200 years ago, thereby laying the foundation for the way we produce electricity today."
349,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,28,"“Therefore, we believe that Orsted is the right name for our company, and we’re pleased that the Danish Supreme Court has upheld our right to use the name.”"
351,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,39,"Since the rebranding, Orsted has established itself as the global leader of wind at sea with a project portfolio spanning Europe, the Americas and Asia, and has also moved back to land with deals in onshore wind and solar."
353,https://www.rechargenews.com/wind/case-closed-orsted-wins-three-year-court-battle-over-use-of-scientists-name/2-1-921495,Case closed: Orsted wins three-year court battle over use of scientist's name,14,Poulsen will leave Orsted in January to be replaced as CEO by Mads Nipper.
354,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,16,"This photograph shows turbines at the Borkum Riffgrund 2 wind farm, which Orsted owns 50% of."
356,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,38,"Danish energy company Orsted wants to construct a large-scale offshore wind farm in the North Sea and link it to so-called ""renewable"" hydrogen production on the European mainland, with the project garnering support from several major industrial firms."
358,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,47,"Under the proposals, which were outlined on Wednesday, Orsted would develop a 2 gigawatt (GW) offshore wind facility and 1 GW of electrolyzer capacity, with the company claiming its plans would result in ""one of the world's largest renewable hydrogen plants to be linked to industrial demand."""
360,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,28,"The SeaH2Land development — which is supported by companies including ArcelorMittal, Yara and Dow — would also include 45 kilometers of hydrogen pipelines between Belgium and the Netherlands."
362,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,26,The electrolyzer part of the project — to be built in two 500 megawatt phases — would use electricity from the wind farm to produce hydrogen.
364,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,51,"Among other things, partners involved in the development need to undertake a full feasibility study of SeaH2Land, while Orsted has yet to take a final investment decision. If all goes smoothly and the project gets the green light, however, both portions of the electrolyzer could be up and running by 2030."
366,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,34,"""As the world looks to decarbonise, it's paramount that we act now to secure the long-term competitiveness of European industry in a green economy,"" Martin Neubert, Orsted's chief commercial officer, said in a statement."
368,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,27,"Described by the International Energy Agency as a ""versatile energy carrier,"" hydrogen has a diverse range of applications and can be produced in a number of ways."
370,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,41,"One method includes using electrolysis, with an electric current splitting water into oxygen and hydrogen. If the electricity used in the process comes from a renewable source such as wind or solar then some describe it as ""green"" or ""renewable"" hydrogen."
372,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,43,"The last few years have seen a number of businesses take an interest in projects connected to renewable hydrogen, while major economies such as the European Union have laid out plans to install at least 40 GW of renewable hydrogen electrolyzers by 2030."
374,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,35,"In March, a major green hydrogen facility in Germany started operations. The ""WindH2"" project, as it's known, involves German steel giant Salzgitter, E.ON subsidiary Avacon and Linde, a firm specializing in engineering and industrial gases."
376,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,31,"Elsewhere, a subsidiary of multinational building materials firm HeidelbergCement has worked with researchers from Swansea University to install and operate a green hydrogen demonstration unit at a site in the U.K."
378,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,36,"The interest in hydrogen is not restricted to Europe. In a speech last November, Indian Prime Minister Narendra Modi said his country was proposing to launch what he described as ""a comprehensive National Hydrogen Energy Mission."""
380,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,35,"Presenting the country's budget earlier this year, Nirmala Sitharaman, India's finance minister, referenced Modi's announcement, adding: ""It is now proposed to launch a Hydrogen Energy Mission in 2021-22 for generating hydrogen from green power sources."""
382,https://www.cnbc.com/2021/04/01/orsted-to-link-huge-offshore-wind-farm-to-hydrogen-production-.html,Orsted to link a huge offshore wind farm to 'renewable' hydrogen production,39,"The planet's third biggest emitter of greenhouse gases, India's attempt to embrace hydrogen and other renewable technologies — it's targeting 450 GW of renewable capacity by 2030 — would, if fully realized, represent a significant shift for the country."
383,https://www.rechargenews.com/wind/a-new-us-industry-offshore-wind-giants-orsted-and-iberdrola-hail-biden-target/2-1-989623,'A new US industry': offshore wind giants Orsted and Iberdrola hail Biden target,42,"An US flag flies off the back of the ferry boat as the five towers of the Block Island Wind Farm stand in the water on October 14, 2016 off the shores of Block Island, Rhode Island. Photo: DON EMMERT/AFP/Getty Images/NTB scanpix"
384,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,53,"Three wind turbines from the Deepwater Wind project stand off Block Island, Rhode Island, Aug. 15, 2016. Ørsted US Offshore Wind, a division of a Denmark-based developer, opened a hub on March 2, in Providence, Rhode Island, that its executives hope will help accelerate the takeoff of the industry in the United States."
386,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,38,"In the last 10 years, an energy company in Denmark did something that few energy utilities in the world have been able to do: They completely changed their business model — flipping from fossil fuels to renewable energy."
388,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,33,"They even changed their name, transforming from DONG — short for Danish Oil and Natural Gas — to Ørsted, the last name of Hans Christian Ørsted, an 18th-century Danish pioneer of energy science."
390,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,27,"The company went from 15% renewables in 2009 to 85% last year. They account for nearly a third of the global offshore wind market, mostly in Europe."
392,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,26,"“What [Ørsted] achieved is off the scale. ... They're the biggest wind producer in the world.” David Jones, electricity analyst, Ember, a clean energy think tank"
394,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,26,"“What they've achieved is off the scale,” said Dave Jones, electricity analyst with clean energy think tank Ember. “They're the biggest wind producer in the world.”"
396,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,12,Related: How Germany's romance with cars led to a clean energy failure
398,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,35,"Ørsted is, in fact, one of the only energy utilities in the world that has been able to simultaneously grow its renewable portfolio while shrinking oil and gas production, according to a recent global study."
400,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,52,"In many ways, Ørsted is ahead of the curve, as other major European oil and gas companies, such as Royal Dutch Shell and British Petroleum attempt to increase their renewable energy portfolios in the wake of the slow but undeniable decline in global oil markets, accelerated this year by the coronavirus shutdowns."
402,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,29,"“It takes an awful lot of vision to have such an aggressive strategy like that, so what they've done is amazing,” Jones said. “It hasn't been repeated many times.”"
404,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,7,"So, how did Ørsted pull it off?"
406,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,35,"Partly it comes down to government policy that started in the 1970s, which paved the way for a boom in wind energy innovation. Ørsted’s remarkable success can be traced to decades of progressive energy policy."
408,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,39,"“My argument would be that we had some far-sighted governments and civil servants at the time who could see that there was a possibility to start focusing on wind."" Finn Mortensen, director, State of Green, a renewable energy organization"
410,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,44,"“My argument would be that we had some farsighted governments and civil servants at the time who could see that there was a possibility to start focusing on wind,” said Finn Mortensen, who leads State of Green, an organization that promotes Danish renewable energy."
412,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,17,The global oil shortage and OPEC embargo led to a massive energy shortage in the small country.
414,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,26,"“We realized in Denmark back in the ’70s that we had our back against the wall,” Mortensen said. “I mean, we simply needed to start diversifying.”"
416,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,12,Widespread protests by anti-nuclear activists caused the government to focus on wind.
418,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,9,Related: Small hydropower plants threaten Montenegro's last free-flowing rivers
420,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,37,"The government had around a dozen policies that encouraged wind: subsidies, state-backed research and development, carbon and pollution taxes, energy labels, and a feed-in tariff, which is a policy that offers long-term contracts to renewable energy producers."
422,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,38,"“It really shows the right sequence of policies and the right basket of policy incentives can really work. ... It takes a mix of policies rather than a silver bullet.” Benjamin Sovacool, energy policy professor, University of Sussex"
424,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,41,"“It really shows the right sequence of policies and the right basket of policy incentives can really work,” said Benjamin Sovacool, an energy policy professor at the University of Sussex. “It takes a mix of policies rather than a silver bullet.”"
426,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,19,"The energy transition was largely driven by local governments, the Danish banks, community groups and this smattering of policies."
428,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,13,The result was a country that leads the world in wind energy innovation.
430,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,36,"“They had a faster transition to wind energy than any other country on earth,” Sovacool said. “Denmark is the size of Maryland, and yet, they compete with China for the No. 1 manufacturers of wind turbines.”"
432,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,9,Related: What Germany's energy revolution can teach the US
434,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,36,"So, it makes sense that Ørsted, one of the country’s biggest energy utilities, would eventually capitalize on wind, one of Denmark’s biggest innovations. Sovacool says Ørsted’s transformation came in the wake of its home country’s transition."
436,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,34,"“[Ørsted] didn't get in the way, but they certainly didn't accelerate [Denmark’s energy transition] much either,” Sovacool said. “They kind of just went along with general trends that were being pushed politically and socially.”"
438,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,34,"Sovacool says Ørsted also has the benefit of the stable and reliable Danish energy market, but the company is also able to operate in energy markets around the world, expanding its offshore wind operations."
440,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,30,"And it’s helped the company’s bottom line. Years of state-supported innovation have led to a massive decrease in the cost of wind in Denmark, and the company has expanded internationally."
442,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,32,"They now produce around a third of the world’s offshore wind — mostly in Europe, but they have plans to expand on the East Coast of the US, Taiwan, Japan and Korea."
444,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,26,"The company reported more than $10 billion in revenue last year, which has largely flowed toward the Danish government, who still owns half the company’s stock."
446,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,32,"“Major utilities can learn from what has happened [with Ørsted] that it doesn’t have to be a choice between sustainability, on the one hand, or profits on the other hand,” Sovacool said."
448,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,40,"In the first five years of its transition, Ørsted accounted for more than half of Denmark’s carbon emission reductions, helping the country get closer to the government-set goal of reducing emissions 70% from 1990 levels in the next 10 years."
450,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,12,Ørsted’s successful transition is a source of pride for many in Denmark.
452,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,42,"“I think it just pushed the green agenda a lot more than if they would have kept [oil and gas] activities up until now,” said Glenda Napier, CEO of Energy Cluster Denmark, an energy innovation organization. Glenda Napier, CEP, Energy Cluster Denmark"
454,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,36,"“I think it just pushed the green agenda a lot more than if they would have kept [oil and gas] activities up until now,” said Glenda Napier, CEO of Energy Cluster Denmark, an energy innovation organization."
456,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,36,"Ørsted and other wind manufacturing companies in Denmark are now trying to push the technology further, Napier said, to develop new ways of storing wind energy and use it to power cars, trucks and even airplanes."
458,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,20,"Those innovations can help Denmark companies stay competitive in the global market, and can help Ørsted expand even further internationally."
460,https://www.pri.org/stories/2020-10-01/how-one-danish-energy-company-went-black-green-10-years,How one Danish energy company went from black to green in 10 years,33,"“Ørsted can attract the best people. They can attract the best sub-suppliers. They are very competitive in the market,” Napier said. “They've moved in the right direction at the right point of time.”"
461,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,20,"Sunrise 2, Empire Wind 2 and Beacon Wind are all in the mix for 2.5GW of available offshore wind capacity"
463,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,34,"Orsted and New England energy provider Eversource's JV Sunrise Wind 2 and two Equinor projects have been put forward for New York state's solicitation for up to 2500MW of offshore wind, announced in July."
465,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,26,"The Sunrise 2 submission includes multiple bids with different configurations that will provide clean, renewable power to hundreds of thousands of New Yorkers, according to Orsted."
467,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,21,There is also a commitment to invest hundreds of millions of dollars into the state economy and create substantial new jobs.
469,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,23,The proposal includes comprehensive port infrastructure investment plans that the Danish developer said will support the revitalization of New York’s critical maritime infrastructure.
471,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,23,"It would also attract new businesses to the state, and support the creation of hundreds of new jobs throughout New York, Orsted said."
473,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,78,"Equinor has submitted two bids in response to New York's solicitation. One will be for its Empire Wind 2 site off the coast of the state and the second will be for Beacon Wind, off the coast of Massachusetts. In keeping with New York’s commitment to a just energy transition Equinor would provide large investments in economically disadvantaged communities. New York selected Orsted and Eversource's 880MW Sunrise Wind 1 alongside Equinor's 816MW Empire Wind in its first solicitation."
475,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,10,The state plans on 9GW of offshore wind by 2035.
477,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,35,"Orsted North America chief executive of offshore Thomas Brostrom said: ""As the global leader in offshore wind and a proud partner of New York, Orsted understands the importance of achieving the state's renewable energy goals."
479,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,19,"""We also have the unique opportunity to build a greener economy as the world rebounds from the COVID-19 pandemic."
481,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,23,"""Our latest plan for New York provides statewide benefits and the potential to boost New York’s green economy as we emerge from COVID-19."
483,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,22,"""We are committed to doing everything we can to make New York’s climate goals a reality, and to further strengthen its economy."""
485,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,30,"Equinor Wind US president Siri Espedal Kindem said: ""The US offshore wind industry is poised for expansion and we are passionate about creating substantial value in the New York market."""
487,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,27,"""These proposals include significant new benefits for New York – from workforce training, economic development, and community benefits – alongside a tremendous amount of homegrown, renewable energy."
489,https://renews.biz/63902/orsted-and-equinor-make-bids-for-new-york-solicitation/,Orsted and Equinor make bids for New York solicitation,13,"""We look forward to building on our collective success in New York together.”"
490,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,5,Published 09-28-20 Submitted by Ørsted
492,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,42,"Developed by Maersk Supply Service, the proto-type buoy acts as a safe mooring point and charging station for vessels, potentially displacing a significant amount of marine fuel with green electricity, and will be tested at an Ørsted offshore wind farm in 2021."
494,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,90,"Maersk Supply Service A/S and Ørsted, the world leader in offshore wind, have formed a partnership to test an innovative charging buoy that can bring green electricity to offshore wind farm service vessels and potentially to a wide range of maritime vessels. The buoy can be used to charge the smaller battery- or hybrid-electrical vessels and to supply power to larger vessels, enabling them to turn off their engines when laying idle. By substituting fossil-based fuels with green electricity, virtually all emissions are eliminated while the buoy is in use."
496,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,51,"The proto-type buoy has been developed by Maersk Supply Service while Ørsted is responsible for the buoy's integration with the electrical grid at the offshore wind farm. The charging buoy will be tested in the second half of 2021, where it will supply overnight power to one of Ørsted's service vessels."
498,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,92,"Upon technical validation and commercial ramp up, the electrical charging buoy has significant potential, short to medium term, to contribute positively to reduce emissions for the maritime industry. This will happen through displacing tens of thousands of tons of fuel consumed every year in the wider maritime sector by enabling inactive vessels to turn engines off and replace energy consumption and charge batteries with renewable electricity. Within five years of global operation, Maersk Supply Service has the ambition to remove 5.5 million tons of CO2, additionally avoiding particulate matter, NOx, and Sox."
500,https://www.csrwire.com/press_releases/45844-maersk-supply-service-and-rsted-to-test-offshore-charging-buoy-to-reduce-vessel-emissions,Maersk Supply Service and Ørsted to Test Offshore Charging Buoy to Reduce Vessel Emissions,37,Ørsted intends to make any intellectual property generated in designing the integration of the buoy into the offshore wind asset publicly available to maximize the uptake potential of this carbon reduction innovation across the offshore wind sector.
