id,link,title,text_length,text,aurora,OSDG,combined,sentiment
262,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,47,"“We have a limited amount of water,” said Julé Rizzardo, the assistant deputy director of the Division of Water Rights. “And as we face our second dry year in a row, it’s important that we use our authority to protect the municipal water supply and the environment.”",,,,0.4215
264,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,40,"Strawberry Creek, which Nestlé has been siphoning from, is a tributary of the Santa Ana river, which provides drinking water for about 750,000 residents. The region’s watersheds also provide a habitat for deer, fox, mountain lions and threatened Alameda whipsnakes.",,,,-0.4588
266,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,31,"The draft order comes two months after Nestlé, which is based in Switzerland, sold its US- and Canada-based water brands to equity firms One Rock Capital Partners and Metropoulos for $4.3bn.",,,,0.0
268,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,46,"Nestlé Waters North America, which has been rebranded as BlueTriton Brands, has 20 days to appeal against the draft order and ask for a hearing. A spokesperson said the assessment that it only had the right to draw 7.26 acre-feet of water per year was erroneous.",,,,-0.4215
270,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,36,"The company’s water fight in California mirrors similar fights in Oregon, Pennsylvania, Maine and Michigan. Across the US, conservationists have accused Nestlé of leveraging vast lobbying funds to bend local and federal officials to its will.",,,,-0.7783
272,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,48,"“The forests that Nestlé is draining – they’re our forests, supported by every US taxpayer,” said Amanda Frye, an activist who provided state officials with documents and research going back at least a century to show Nestlé did not have the right to the water it was using.",,,,0.3182
278,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,42,"The operation has desiccated Strawberry Creek, damaging a local ecosystem, she said. “It’s such a lovely ecosystem, and it’s doubly under threat due to climate change,” Frye said. “I hope that if Nestlé stops , the environment will be able to heal.”",['SDG_13'],,['SDG_13'],-0.1531
282,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,36,"If the state water board approves the cease-and-desist order against BlueTriton, the company could face fines of up to $1,000 a day, or up to $10,000 a day if a drought is declared in the area.",,,,0.4019
284,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,57,"Meanwhile, as much of the western US faces extreme drought conditions, longstanding fights in California between farmers, cities and environmental groups over the state’s scarce water supplies have heated up. Governor Gavin Newsom has already declared a regional drought emergency in two counties, after a dry winter left the state’s major reservoirs at half capacity or lower.",,,,-0.7579
288,https://www.theguardian.com/us-news/2021/apr/27/california-nestle-water-san-bernardino-forest-drought,Drought-hit California moves to halt Nestlé from taking millions of gallons of water,45,"Before its sale this year, Nestlé Waters North America was the largest bottled water company in the US – its brands include Poland Spring and Zephyrhills. It paid the Forest Service a permit fee of $2,100 per year, but had been using water for free.",,,,0.6652
291,https://www.foodingredientsfirst.com/news/nestle-scientists-uncover-low-carbon-and-drought-resistant-coffee-varieties.html,Nestlé scientists uncover low carbon and drought-resistant coffee varieties,33,"30 Apr 2021 --- This week in industry news, the Impossible Burger debuted at 145 Lidl grocery stores in the US. Also in the meat-free space, Beyond Meat’s Beyond Burger is... Read More",,,,0.0
292,https://www.plasticsnews.com/news/nestle-gets-43b-deal-sell-us-canada-water-brands,"Nestle gets $4.3B deal to sell US, Canada water brands",36,"Vevey, Switzerland — Nestlé SA has a deal to sell its North American bottled water business in the U.S. and Canada to private equity group One Rock Capital Partners and Metropoulos & Co. for $4.3 billion.",,,,0.0
294,https://www.plasticsnews.com/news/nestle-gets-43b-deal-sell-us-canada-water-brands,"Nestle gets $4.3B deal to sell US, Canada water brands",35,"Nestle, with global headquarters in Vevey, announced in June that it would ""explore strategic alternatives"" for the lower-value regional water brands. It is retaining its international brands such as Perrier, S. Pellegrino and Acqua Panna.",,,,0.0
296,https://www.plasticsnews.com/news/nestle-gets-43b-deal-sell-us-canada-water-brands,"Nestle gets $4.3B deal to sell US, Canada water brands",24,"One Rock will pick up brands worth 3.4 billion Swiss francs ($3.7 billion), including those bottled as Poland Spring, Zephyrhills, Ozarka and Ice Mountain.",,,,0.2263
298,https://www.plasticsnews.com/news/nestle-gets-43b-deal-sell-us-canada-water-brands,"Nestle gets $4.3B deal to sell US, Canada water brands",53,"""We continue to transform our global waters business to best position it for long-term profitable growth. This sale enables us to create a more focused business around our international premium brands, local natural mineral waters and high-quality healthy hydration products,"" CEO Mark Schneider said in a Feb. 17 news release announcing the sale.",['SDG_9'],,['SDG_9'],0.9577
299,https://www.wdbj7.com/2021/01/16/nestle-recalls-762000-pounds-of-pepperoni-hot-pockets/,"Nestlé recalls 762,000 pounds of pepperoni Hot Pockets",29,"MOUNT STERLING, Ky. (AP) — Nestlé Prepared Foods is recalling more than 762,000 pounds of pepperoni Hot Pockets, the U.S. Department of Agriculture’s Food Safety and Inspection Service said.",,,,0.5719
301,https://www.wdbj7.com/2021/01/16/nestle-recalls-762000-pounds-of-pepperoni-hot-pockets/,"Nestlé recalls 762,000 pounds of pepperoni Hot Pockets",33,"The frozen stuffed sandwiches — shipped to retail stores nationwide — are being recalled because they “may be contaminated with extraneous materials, specifically pieces of glass and hard plastic,” the USDA said Friday.",,,,-0.1027
303,https://www.wdbj7.com/2021/01/16/nestle-recalls-762000-pounds-of-pepperoni-hot-pockets/,"Nestlé recalls 762,000 pounds of pepperoni Hot Pockets",41,"The problem was discovered when the company received four consumer complaints of extraneous material in pepperoni Hot Pockets, the department said. The company has received one report of a “minor oral injury” associated with consumption of the product, the USDA said.",,,,-0.6597
305,https://www.wdbj7.com/2021/01/16/nestle-recalls-762000-pounds-of-pepperoni-hot-pockets/,"Nestlé recalls 762,000 pounds of pepperoni Hot Pockets",46,"The recall is for 54-ounce packages containing 12 “Nestlé Hot Pockets Brand Sandwiches: Premium Pepperoni made with pork, chicken and beef pizza garlic buttery crust.” Affected boxes have a “Best before Feb 2022” date and lot codes of 0318544624, 0319544614, 0320544614 and 0321544614, the department said.",,,,-0.1531
309,https://www.wdbj7.com/2021/01/16/nestle-recalls-762000-pounds-of-pepperoni-hot-pockets/,"Nestlé recalls 762,000 pounds of pepperoni Hot Pockets",28,"“Consumers who have purchased this product are urged not to consume it,” the USDA said. “This product should be thrown away or returned to the place of purchase.”",,,,0.0
324,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,48,"To honor their anniversary, the Whipples' granddaughters are accepting cards, since they cannot hold the big party the family is used to having for special occasions. If you'd like to send the couple a card, the address is: Bernice and Wally Whipple, PO Box 342, Clay, NY 13041.",,,,0.8109
326,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,52,"“We used to eat at Mimi's (Diner) a lot and we got a card with all of the names of the waitresses on it,"" said Bernice. ""That was a surprise. And we got a card from the police department in Syracuse, and that was a surprise. We got a lot of cards.""",,,,0.4939
330,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,56,"“Well, he said he was going to go someplace and he had just got home from work,"" Bernice recalled. ""And he was on the night shift. And I said 'no, you’re not.' And he said 'yes I am, so I went out and got on the hood of the car and I went on a ride.”",,,,0.4019
332,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,27,"“I come out and hop right in it and we took off,” Wally said about driving down the road with Bernice on the hood of his car.",,,,0.0
334,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,22,"In the 1940s, the Whipples met at the Nestle factory in Fulton. Wally had just returned from serving in World War II.",,,,-0.5994
336,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,20,"“I got wounded over there. They sent me home, and I met grandma,” said Wally, who served in the infantry.",,,,0.0
338,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,22,Bernice was working on a war project at the factory. But this sweet love story doesn’t begin with love at first sight.,,,,0.8402
340,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,39,"“I went up to the sink to wash my hands and he came up and he wouldn’t even look at me or say 'hi' so I thought he was kind of snotty,"" said Bernice. ""That was my first impression.”",,,,0.0
346,https://spectrumlocalnews.com/nys/central-ny/good-news/2021/02/12/sweet-love-story--how-a-75-year-marriage-started-at-the-fulton-nestle-factory,How a 75-year Marriage Started at the Fulton Nestle Factory,20,"Seventy-five years later, they are most proud of their family. The Whipples have three children, four grandchildren, and six great-grandchildren.",,,,0.5256
365,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,35,"ZURICH, March 18 (Reuters) - As confectionery groups scramble to reduce added sugar, chocolate sweetened with cocoa fruit pulp is about to hit supermarket shelves with food giant Nestle ready to launch its ""Incoa"" bar.",,,,0.3612
367,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,37,"Using cocoa fruit pulp, which is normally discarded, to flavour products reduces sugar and cuts food waste while boosting the income of cocoa farmers who can ""upcycle"" their cocoa by selling both the pulp and the beans.",['SDG_12'],['SDG_2'],"['SDG_12', 'SDG_2']",-0.6124
371,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,31,"""This is a big launch, we give it to all the customers who want it and don't limit supplies,"" Alexander von Maillot, Nestle's global head of confectionery, told Reuters this week.",,,,0.0772
373,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,23,"The company is launching Incoa, which has no added sugar, in supermarkets in France and the Netherlands with other European markets to follow.",,,,-0.296
375,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,44,"Nestle is sourcing the raw material from cocoa farms in Brazil, but also working with partners in West Africa to see if pulp production could work there. Von Maillot said cocoa farmers could boost their income by 20-40% if they also sold the pulp.",,,,0.5499
377,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,52,"Lamine Keita, a cocoa farmer in Duekoue, Ivory Coast, said he hadn't yet been asked to sell cocoa fruit pulp. ""If we can sell more than the beans to increase our income, that's all we can ask for because beans alone are not enough to get us out of poverty,"" he said.",['SDG_1'],,['SDG_1'],0.0772
379,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,28,"Jerome Koffi, who cultivates cocoa on four hectares of land in Soubre, also said he'd gladly sell more, but at the moment there was only demand for beans.",,,,-0.0129
381,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,53,"Fruit pulp doesn't come cheap - Incoa bars on Dutch retailer Albert Heijn's website cost about 50% more than other dark chocolates. But Von Maillot said although the cost meant pulp was not suitable for replacing sugar in mainstream products, there may be other uses for cocoa fruit chocolate, for example in baking.",,,,0.0
387,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,38,Lindt & Spruengli and Germany's Ritter Sport have also launched limited editions of cocoa fruit chocolate which sold out quickly. Both said they planned to launch the products on a larger scale once enough cocoa fruit was available.,,,,-0.1027
389,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,27,"Swiss chocolate maker Felchlin's cocoa fruit preparation found its way into macarons and truffles that high-end chocolatier Spruengli - unrelated to Lindt - called a ""world novelty"".",,,,0.0
391,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,46,"Lindt and Felchlin source cocoa fruit pulp from Swiss-Ghanaian startup Koa https://koa-impact.com, which uses solar-powered mobile units to process fresh pulp from 1,600 small farmers. Koa is able to process 250 tonnes a year but wants increase its capacity 10 fold within the next two years.",,,,0.5574
393,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,42,"Industry major Barry Callebaut, meanwhile, is getting ready to supply its WholeFruit Chocolate to chefs and artisans. It has also set up a dedicated brand, Cabosse Naturals, to sell cocoa fruit ingredients to customers like Mondelez International to use in fruity snacks.",,,,0.7906
395,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,42,"The Upcycled Food Association said commercialising cocoa fruit worldwide could reduce greenhouse gas emissions by more than 20 million tonnes per year. It defines ""upcycling"" as using food ingredients that humans wouldn't consume, with verifiable supply chains and a positive environmental impact.",['SDG_13'],,['SDG_13'],0.5574
397,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,21,"Brigette Wolf, head of Mondelez's SnackFutures, said upcycling appealed to those who want to ""make an impact"" with their food choices.",,,,0.0772
399,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,29,"The company plans to have three varieties of CaPao Cacaofruit Fruit Bites on sale this year, in more than 2,000 stores by the end of 2021 or early 2022.",,,,0.0
403,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,29,Commodities specialist Tedd George said extracting additional value from the crop could boost West Africa's cocoa sector because current incentives were only focused on growing and selling more beans.,,,,0.8658
405,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,38,"""There's an opportunity for new products made from cocoa fruits to also be health products and that changes the game for the value you can get out of them,"" he said, citing health benefits associated with dark chocolate.",,,,0.7783
407,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,25,"Nestle has been repositioning itself as a health and wellbeing company, reducing sugar in its products, and has also set sustainability targets including for cocoa.","['SDG_9', 'SDG_12']",,"['SDG_12', 'SDG_9']",0.0
409,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,27,"George said the launch of cocoa fruit products didn't address fundamental issues like child labour or deforestation, but could fuel investment and drive change in cocoa-producing communities.",['SDG_8'],,['SDG_8'],0.1901
411,https://finance.yahoo.com/news/1-more-beans-nestle-recycles-183419786.html,UPDATE 1-More than beans: Nestle recycles cocoa fruit waste to replace sugar in chocolate,45,"He said companies should also develop cocoa products for African tastes. ""If there was also local demand for cocoa, that would boost farmers' pricing power."" (Reporting by Silke Koltrowitz, additional reporting by Maytaal Angel in London and Ange Aboa in Abidjan; Editing by Kirsten Donovan)",,,,0.296
412,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",142,"The most advanced study released by MarketQuest.biz named Global Organic Halal Food Market 2021 by Manufacturers, Regions, Type and Application, Forecast to 2026 comprises a comprehensive collection that covers thorough and considerable insights into past, present, and futuristic timeframe of the market. The report delivers a clear picture of the current market scenario that includes past records till projected future, scope about value and volume. The report assists as a stimulus tool to make important decisions, significant deals, and offer improved profitability by highlighting market goals for the analysts. The research study is dedicated to fulfilling the requirements of the clients by giving them in-depth insights into the market. It offers a detailed perspective on numerous aspects that may have the potential to fuel or hinder the expansion of the global Organic Halal Food market during the forecast period (2021 – 2026).",,,,0.9612
416,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",105,"The report highlights key global Organic Halal Food market segments such as type, application, sales, growth, comprises details of companies manufacturing field, production volume, capacities, value chain, product specifications, raw material sourcing strategies, concentration rate, organizational structure, and distribution channel. The report offers analysis, estimates, and forecast primarily based on primary interviews, secondary research, in-house database and other paid as well free sources. Our analyst focuses on specific research functions to make sure that our clients always get the right people to get the job done. The report gives a description of the segmentation of the market on the basis of product type and application.",,,,0.8934
420,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",64,NOTE: COVID-19 has had a major impact on the world economy in addition to that on the public health. This particular pandemic had caused severe economic destruction and not a single country has been left unaffected. The virus has forced businesses around the globe to change the way they operate. This report gives an analysis of the COVID-19 aftermath on Organic Halal Food market.,['SDG_3'],"['SDG_3', 'SDG_16']","['SDG_3', 'SDG_16']",-0.8519
476,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",20,"For end use/application segment, this report focuses on the status and outlook for key applications. End users are also listed:",,,,0.0
486,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",79,"The report analyzes and researches the global Organic Halal Food market status and future forecast, involving, production, revenue, consumption, historical, and forecast. It identifies significant trends, drivers, influence factors in global and regions. The report also comprises historical and current demand (consumption) and supply (production) scenarios as well as projected supply-demand scenario analysis. In addition, the report provides thorough insights into market competitor’s marketing strategies which include alliances, acquisitions, ventures, partnerships, as well as product launches, and brand promotions.",,,,0.5423
512,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",22,To understand the most affecting driving and restraining forces in the market and its impact in the global Organic Halal Food market,,,,0.0
516,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",75,"Moreover the regional and country level analysis is given integrating the demand and supply forces that are influencing the growth of the global Organic Halal Food market. The prediction for 2021 to 2026 years provided in the report is good news for market players, as there is good potential for them to continue developing alongside the industry’s projected growth. Furthermore, the report also accesses the R&D plans to incorporate for creating better products through innovations.",['SDG_9'],,['SDG_9'],0.9274
520,https://www.valleybugler.com/2021/05/03/global-organic-halal-food-market-2021-top-industry-players-nestle-cargill-nema-food-company-midamar/,"Global Organic Halal Food Market 2021 Top Industry Players – Nestle, Cargill, Nema Food Company, Midamar – Valley Bugler Newspaper",45,"This report can be customized to meet the client’s requirements. Please connect with our sales team (sales@marketquest.biz), who will ensure that you get a report that suits your needs. You can also get in touch with our executives on +1-201-465-4211 to share your research requirements.",,,,0.7269
533,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,36,"Milo chocolate milk has been hugely popular in Southeast Asia for decades. Now the breakfast and teatime favorite is about to get shaken up — the cocoa powder will be offered as a dairy-free, ready-made beverage.",,,,0.6997
535,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,59,"The product is one ofNestlé's newest plant-based inventions, and it will be launched in the region this week, the company told CNN Business. Starting Thursday, the drink will hit supermarkets in Malaysia, and the Swiss multinational plans to sell it in other countries soon. (The company already offers plant-based Milo in Australia and New Zealand,butin the traditional powder form.)",,,,0.128
537,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,41,"""We are all about giving choices,"" Juan Aranols, Nestlé's Malaysia and Singapore chief, said in an interview. ""We felt that with this growing interest for plant-based products, why not give the Milo taste everybody loves in a solution that is plant-based?""",,,,0.9057
539,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,37,"Traditionally, Milo is made of cocoa, malt extract and skimmed milk, while the plant-based version swaps out milk powder for soy and oats. The move is the latest example of businesses taking the plant-based trend to Asia.",,,,0.0
541,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,50,"In recent years, Western brands including, Impossible andhave tapped into a growing appetite for such food and drinks in the West. Now, they're headed east, raising fresh funding to target growth in the region, rolling out products specifically created for Asian consumers and setting up new factories on the ground.",,,,0.765
543,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,21,"Nestlé's new plant-based, ready-to-drink Milo in production on a manufacturing line. The beverage will launch this week in Malaysia. Credit: Nestlé",,,,0.3818
545,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,37,"Plant-based food is already popular in parts of Asia but its gaining new fans for a variety of reasons, from customers wanting to adopt a healthier diet, to concerns about the impact of meat on the environment.",,,,0.7684
547,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,47,"Some consumers simply want in on a hot new trend, while many younger meat-eaters want to become ""flexitarians"" — people who choose to forgo meat one or two days a week. For food and beverage companies, this translates into a $25 billion plus opportunity in the region.",,,,0.5267
549,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,38,"""The tide is turning,"" declared David Yeung, the founder of Green Monday, one of the few widely recognized homegrown players in Asia. The Hong Kong-based startup uses shiitake mushrooms, peas, soy and rice to make its ""OmniPork"" product.",,,,0.0
555,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,23,"When Yeung started his business in 2012, many Asians believed a vegetarian diet meant eating ""salad, or just tofu, tofu, tofu,"" he said.",,,,0.0
557,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,44,"""As recent as three years ago, when we used to pitch this to supermarkets, they were like, 'This is not going to sell. What is this?' There was no track record,"" he said. ""Now people say, 'Oh, plant-based is so prevalent in Hong Kong.'""",,,,0.0772
559,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,57,"Starbucks SBUX has raised over $100 million to date, from investors including celebrities such as Walk into a in mainland China and chances are you'll see Green Monday's OmniPork or its US partner, Beyond Meat, on the menu. The Hong Kong upstarthasraised over $100 million to date, from investors including celebrities such as James Cameron and Bono.",,,,0.2023
561,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,58,"Alibaba BABA Yum China YUMC Beyond Meat has also made a splash by teaming up with other players in China, includingand, the local owner of KFC, Taco Bell and Pizza Hut, while unveiling a meatless minced ""pork"" designed just for Chinese consumers. On Wednesday, it marked another milestone with the opening of a new manufacturing facility near Shanghai.",,,,0.0
563,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,78,"Beyond Meat isn't the only company tailoring its approach to the local market. Last year, Nestlé set up its first factory for plant-based products in Asia, as part of a 730 million yuan ($111.5 million) investment. The facility, which is located in the Chinese port city of Tianjin, has since launched a line of meatless burgers, sausages and nuggets, as well as its own twist on Chinese specialties, such as kung pao chicken, pork belly and braised meatballs.",,,,0.3818
565,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,39,"In Hong Kong and Singapore, Impossible says it has doubled the number of restaurants that sell its products, even during the coronavirus pandemic. The California-based firm raised half a billion dollars last year, mostly from heavyweight investors in Asia.",['SDG_3'],['SDG_3'],['SDG_3'],0.0772
567,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,47,"Data points to a steady climb in regional demand over the last few years. As of 2020, the industries for meat and milk substitutes in Asia Pacific were worth a combined $25.6 billion, up from $21.5 billion five years prior, according to market research provider Euromonitor International.",,,,0.1027
569,https://edition.cnn.com/2021/04/07/business/plant-based-food-drink-asia-intl-hnk/index.html,Milk-free Milo and meatless 'pork': Nestlé and other brands bet big on plant-based food in Asia,56,"The Singaporean government has also seized on the trend, giving companies further incentive. ""We see the growing demand for alternative protein ... as an opportunity that would enhance the world's food security,"" according to Johnny Teo, executive director for food, healthcare and biomedical at Enterprise Singapore, an official agency focused on business development in the city-state.",,,,0.8591
